"T_s","dp_Pa","T_K","p_inj_Pa","p_out_Pa"
0.0,1.4774351412405064e7,353.15,3.088539163397924e7,1.6111040221574174e7
1.2674717246178063e6,1.4774351412405064e7,353.14999999995035,3.088539163397924e7,1.6111040221574174e7
2.5349434492356125e6,1.5195763513512403e7,353.14999999994905,3.1304412632422213e7,1.610864911890981e7
3.802415173853419e6,1.536401606625911e7,353.1499999999268,3.1469878717339057e7,1.6105862651079947e7
5.069886898471225e6,1.545396063347005e7,353.14999999999156,3.1556772207759827e7,1.6102811574289778e7
6.337358623089031e6,1.5515110238215866e7,353.1499999999945,3.1614717164396033e7,1.6099606926180167e7
7.604830347706838e6,1.5562679415427024e7,353.14999999991517,3.1658998285436608e7,1.6096318870009584e7
8.872302072324645e6,1.5602252121893737e7,353.14999999999384,3.1695232925507184e7,1.6092980803613447e7
1.013977379694245e7,1.5636366876257682e7,353.15000000001606,3.17259752354321e7,1.6089608359174417e7
1.1407245521560255e7,1.5666424263355501e7,353.14999999994325,3.175263388437885e7,1.608620962102335e7
1.2674717246178063e7,1.5693314267921446e7,353.15000000006876,3.1776103620978013e7,1.6082789353056567e7
1.3942188970795868e7,1.5717655822176281e7,353.15000000007683,3.179700646771597e7,1.607935064553969e7
1.5209660695413675e7,1.573990375942796e7,353.1499999999338,3.181579933716444e7,1.607589557773648e7
1.6477132420031482e7,1.576040414735949e7,353.150000000057,3.183282968528195e7,1.607242553792246e7
1.774460414464929e7,1.577942663150195e7,353.14999999994353,3.1848368058735505e7,1.6068941427233554e7
1.9012075869267095e7,1.5797185114487763e7,353.15000000000543,3.1862628920225114e7,1.606544380573735e7
2.02795475938849e7,1.581385179789097e7,353.1499999998972,3.1875784801069546e7,1.6061933003178576e7
2.1547019318502706e7,1.5829566966867236e7,353.150000000061,3.1887976186970558e7,1.6058409220103322e7
2.281449104312051e7,1.5844445658875857e7,353.15000000006484,3.189931832701168e7,1.6054872668135822e7
2.4081962767738316e7,1.5858584247432753e7,353.15000000004164,3.1909907716433886e7,1.6051323469001133e7
2.5349434492356125e7,1.5872063830012733e7,353.14999999998304,3.1919825479814824e7,1.604776164980209e7
2.661690621697393e7,1.5884953269165471e7,353.15000000001027,3.192914048420903e7,1.604418721504356e7
2.7884377941591736e7,1.5897311518897522e7,353.1500000001273,3.193791167621704e7,1.6040600157319516e7
2.915184966620954e7,1.5909189429047901e7,353.1500000000819,3.194618989516932e7,1.603700046612142e7
3.041932139082735e7,1.592063116068028e7,353.15000000004557,3.195401929271756e7,1.6033388132037282e7
3.168679311544516e7,1.5931675306285342e7,353.1500000001396,3.1961438456358116e7,1.6029763150072774e7
3.2954264840062965e7,1.5942355785238866e7,353.1500000000844,3.1968481306488108e7,1.6026125521249242e7
3.422173656468077e7,1.5952702566441271e7,353.14999999999714,3.1975177818598434e7,1.6022475252157163e7
3.548920828929858e7,1.5962742255723817e7,353.15000000000174,3.198155461047545e7,1.6018812354751633e7
3.675668001391638e7,1.5972498563159302e7,353.15000000010315,3.198763541649096e7,1.6015136853331659e7
4.043234801530802e7,1.599849781676085e7,353.15000000005585,3.2002846859154597e7,1.6004349042393748e7
5.050048210607642e7,1.6059003994567785e7,353.1499988412768,3.2033810999768265e7,1.597480700520048e7
6.0568616196844816e7,1.6113935978765283e7,353.1499867987972,3.2058575704743844e7,1.594463972597856e7
7.063675028761321e7,1.6164852876545066e7,353.1499199403099,3.2078402012716267e7,1.5913549136171201e7
8.070488437838162e7,1.6212859459721526e7,353.1496576385446,3.2094440554976184e7,1.5881581095254658e7
9.077301846915002e7,1.6258774390720341e7,353.14884410764404,3.2107514839804046e7,1.5848740449083705e7
1.0084115255991842e8,1.6303234060426429e7,353.1467254835271,3.211823014240061e7,1.5814996081974182e7
1.1090928665068682e8,1.6346766874407751e7,353.14191584919695,3.212704389973903e7,1.578027702533128e7
1.2097742074145521e8,1.6389846943236187e7,353.1321523068213,3.2134312279931817e7,1.574446533669563e7
1.3104555483222361e8,1.6432932781161666e7,353.1140998054908,3.2140322707662817e7,1.5707389926501151e7
1.4111368892299202e8,1.6476488609683856e7,353.0832706983367,3.214531406462666e7,1.5668825454942804e7
1.5118182301376042e8,1.6520993119724631e7,353.03410722120435,3.214949040371523e7,1.56284972839906e7
1.612499571045288e8,1.656693635940068e7,352.96024089304876,3.2153029171344552e7,1.5586092811943872e7
1.7131809119529724e8,1.661480826648432e7,352.8549017976522,3.2156085859610643e7,1.5541277593126323e7
1.813862252860656e8,1.6665082536976969e7,352.71141596356426,3.2158796124076083e7,1.5493713587099114e7
1.91454359376834e8,1.6718199809819652e7,352.5237109977132,3.2161276683002762e7,1.544307687318311e7
2.015224934676024e8,1.6774552521279745e7,352.2867526058158,3.216362532237678e7,1.5389072801097035e7
2.115906275583708e8,1.6834474439996723e7,351.9968548230735,3.216592162047207e7,1.5331447180475347e7
2.2165876164913923e8,1.689823339903809e7,351.6518366040858,3.2168227299378548e7,1.5269993900340458e7
2.3172689573990762e8,1.6966029471298866e7,351.2510281201194,3.217058795406026e7,1.5204558482761392e7
2.4179502983067602e8,1.703799504689018e7,350.79515416662133,3.21730348873258e7,1.513503984043562e7
2.5186316392144445e8,1.711419745690137e7,350.28613489569886,3.2175586745907087e7,1.5061389289005714e7
2.6193129801221284e8,1.719464283065319e7,349.72684764343273,3.217825292989633e7,1.4983610099243138e7
2.719994321029812e8,1.7279278614161134e7,349.1208858654677,3.2181034141612947e7,1.4901755527451811e7
2.820675661937496e8,1.736799697443093e7,348.47234253166886,3.2183925948480546e7,1.4815928974049617e7
2.9213570028451806e8,1.746063587663216e7,347.7856314043011,3.218691920209925e7,1.4726283325467085e7
3.0220383437528646e8,1.7556979111579817e7,347.0653504341119,3.2190001367350794e7,1.4633022255770978e7
3.122719684660548e8,1.765675643196833e7,346.31618446034713,3.2193158425785836e7,1.4536401993817504e7
3.223401025568232e8,1.7759642421105813e7,345.54283776790305,3.2196374146472376e7,1.4436731725366563e7
3.324082366475916e8,1.7865255923425443e7,344.74998910546617,3.219963167782381e7,1.4334375754398368e7
3.4247637073836e8,1.7973161694283243e7,343.94225850755606,3.220291383786637e7,1.4229752143583126e7
3.525445048291284e8,1.808287338140364e7,343.12417874926564,3.220620280229558e7,1.4123329420891942e7
3.626126389198968e8,1.8193859104113847e7,342.3001670385872,3.2209481215897687e7,1.401562211178384e7
3.7268077301066524e8,1.8305551157822907e7,341.4744926371723,3.2212732212800417e7,1.3907181054977508e7
3.8274890710143363e8,1.8417358431135207e7,340.65123962166285,3.2215939324070062e7,1.3798580892934853e7
3.9281704119220203e8,1.8528681074559815e7,339.8342663372027,3.221908729093863e7,1.3690406216378815e7
4.028851752829704e8,1.8638927843316384e7,339.02716234839096,3.2222162191520713e7,1.3583234348204331e7
4.129533093737388e8,1.874753392609273e7,338.23320607279607,3.2225151508195743e7,1.3477617582103012e7
4.2302144346450716e8,1.8853978030304894e7,337.45532595008734,3.2228044296652142e7,1.337406626634725e7
4.3308957755527556e8,1.895779683999352e7,336.696068906025,3.223083157463634e7,1.3273034734642817e7
4.4315771164604396e8,1.9058596796192545e7,335.9575783058682,3.2233506319671284e7,1.3174909523478739e7
4.5322584573681235e8,1.91560617329171e7,335.2415822690038,3.2236063346401267e7,1.3080001613484165e7
4.6329397982758075e8,1.9249955679568876e7,334.5493966461946,3.223849932322033e7,1.2988543643651456e7
4.733621139183492e8,1.9340121498364225e7,333.8819394386372,3.2240812647632834e7,1.2900691149268607e7
4.834302480091176e8,1.9426475845207885e7,333.2397566950618,3.2243003276901074e7,1.281652743169319e7
4.93498382099886e8,1.950900106791447e7,332.6230582056766,3.224507263957392e7,1.273607157165945e7
5.035665161906544e8,1.9587735603482656e7,332.03185829165864,3.2247023303601276e7,1.265928770011862e7
5.136346502814228e8,1.9662666274418145e7,331.4665144755003,3.2248852861813705e7,1.2586186587395558e7
5.2370278437219125e8,1.9734068448465563e7,330.9251266382554,3.2250575611042563e7,1.2516507162577e7
5.3377091846295965e8,1.9802054317141548e7,330.40722408450733,3.225219394940489e7,1.2450139632263346e7
5.438390525537281e8,1.986676680461732e7,329.9122272465622,3.225371166686654e7,1.2386944862249222e7
5.539071866444964e8,1.9928367745651595e7,329.4393582655134,3.225513344842876e7,1.2326765702777168e7
5.639753207352649e8,1.9987026415350873e7,328.98772772564223,3.2256464333542053e7,1.226943791819118e7
5.740434548260332e8,2.0042912293101437e7,328.55639933490914,3.225770942335549e7,1.221479713025405e7
5.841115889168016e8,2.009619064462156e7,328.1444258467278,3.2258873728164677e7,1.2162683083543116e7
5.941797230075699e8,2.0147019912443638e7,327.75086952829,3.2259962089844983e7,1.2112942177401345e7
