"T_s","dp_Pa","T_K","p_inj_Pa","p_out_Pa"
0.0,492435.6830306016,353.15,2.4068191023217257e7,2.3575755340186656e7
3.802415173853418e6,492435.6830306016,353.15000000159824,2.4068191023217257e7,2.3575755340186656e7
7.604830347706836e6,506479.48823847994,353.15000000153765,2.408215502239351e7,2.357567553415503e7
1.1407245521560254e7,512095.572782509,353.15000000135205,2.408767829114581e7,2.35755827183633e7
1.5209660695413671e7,515099.84481954575,353.15000000225984,2.4090580959765855e7,2.357548111494631e7
1.901207586926709e7,517141.7924328521,353.14999999973094,2.40925161764487e7,2.3575374384015847e7
2.2814491043120507e7,518729.48220940307,353.15000000098655,2.409399434525883e7,2.3575264863049425e7
2.6616906216973927e7,520049.76550535485,353.15000000050884,2.4095203431020357e7,2.3575153665515002e7
3.0419321390827343e7,521187.67213082686,353.15000000100434,2.4096228987078298e7,2.357504131494747e7
3.422173656468076e7,522190.1037946008,353.15000000311653,2.409711818655865e7,2.3574928082764048e7
3.802415173853418e7,523086.83356435597,353.15000000418695,2.4097900962649573e7,2.3574814129085217e7
4.18265669123876e7,523898.54370106384,353.1500000020398,2.4098598101163015e7,2.357469955746195e7
4.5628982086241014e7,524640.4194044247,353.1500000032886,2.4099224857060906e7,2.357458443765648e7
4.943139726009443e7,525324.0077367052,353.14999999985537,2.4099792824089486e7,2.357446881635278e7
5.3233812433947854e7,525958.3030751459,353.1500000002707,2.4100311026759718e7,2.357435272368457e7
5.703622760780127e7,526550.4393362962,353.1499999973913,2.410078661796489e7,2.3574236178628594e7
6.0838642781654686e7,527106.1596325897,353.14999999715076,2.410122535189668e7,2.357411919226409e7
6.46410579555081e7,527630.1422206685,353.1500000005917,2.410163191412359e7,2.3574001771902923e7
6.844347312936153e7,528126.2246402763,353.14999999675763,2.4102010149362538e7,2.357388392472226e7
7.224588830321494e7,528597.6216476075,353.15000000144624,2.4102363276347023e7,2.3573765654699415e7
7.604830347706836e7,529047.0383033305,353.15000000101713,2.4102694001585435e7,2.3573646963282105e7
7.985071865092178e7,529476.7718137242,353.1500000002495,2.410300462244306e7,2.3573527850629337e7
8.36531338247752e7,529888.7888676822,353.15000000208823,2.4103297105436753e7,2.357340831656907e7
8.745554899862862e7,530284.7856219821,353.15000000245243,2.410357314671418e7,2.35732883610922e7
9.125796417248203e7,530666.2352101132,353.14999999757106,2.4103834219251376e7,2.3573167984041262e7
9.506037934633544e7,531034.425027281,353.1500000012211,2.4104081610229526e7,2.3573047185202245e7
9.886279452018885e7,531390.4864166006,353.15000000009337,2.4104316451305524e7,2.3572925964888923e7
1.026652096940423e8,531735.4190371484,353.15000000066084,2.4104539742272794e7,2.3572804323235646e7
1.0646762486789571e8,532070.1103339083,353.15000000103356,2.410475237106442e7,2.3572682260730512e7
1.1027004004174912e8,532395.3509594053,353.1500000026022,2.4104955129373778e7,2.3572559778414372e7
1.2129704404592404e8,533262.1254956834,353.1500000048982,2.4105462432135236e7,2.3572200306639552e7
1.5150144631822923e8,535279.4733026288,353.14999879000015,2.4106495300487325e7,2.3571215827184696e7
1.8170584859053442e8,537110.743301481,353.1499862772759,2.4107321211078525e7,2.3570210467777044e7
2.1191025086283964e8,538808.0287482403,353.14991704196154,2.4107982381327722e7,2.3569174352579482e7
2.4211465313514483e8,540408.229042381,353.1496463937012,2.410851721755637e7,2.3568108988513988e7
2.7231905540745e8,541938.6862541921,353.1488096727462,2.4108953201121844e7,2.3567014514867652e7
3.025234576797552e8,543420.6639975458,353.1466370795439,2.410931052875181e7,2.3565889864754263e7
3.327278599520604e8,544871.832811933,353.1417182472972,2.410960446516707e7,2.356473263235514e7
3.629322622243656e8,546308.0613698587,353.1317577216391,2.410984689811099e7,2.356353883674113e7
3.9313666449667084e8,547744.7016762048,353.11338267845986,2.411004742192395e7,2.3562302720247746e7
4.23341066768976e8,549197.2917164266,353.08206756542376,2.4110214011251885e7,2.356101671953546e7
4.5354546904128116e8,550681.835584458,353.03222290249846,2.4110353476856302e7,2.3559671641271845e7
4.8374987131358635e8,552214.6913691908,352.95746088506223,2.4110471739573713e7,2.3558257048204523e7
5.139542735858915e8,553812.1798386201,352.85100909316697,2.4110573983881067e7,2.3556761804042447e7
5.441586758581967e8,555490.0434519015,352.7062098068712,2.4110664729313873e7,2.355517468586197e7
5.743630781305019e8,557262.8830642924,352.5170247028181,2.41107478596854e7,2.3553484976621106e7
6.045674804028071e8,559143.6566562243,352.2784682314308,2.4110826625143066e7,2.355168296848684e7
6.347718826751122e8,561143.3313843608,351.9869132124823,2.411090366605538e7,2.354976033467102e7
6.649762849474175e8,563270.6486841962,351.6402424425861,2.411098102733235e7,2.3547710378648154e7
6.951806872197227e8,565532.0653398074,351.23785046000836,2.4111060215652637e7,2.354552815031283e7
7.253850894920279e8,567931.764283035,350.7805232991611,2.4111142261608236e7,2.35432104973252e7
7.555894917643331e8,570471.7477363087,350.27023658690734,2.411122777679009e7,2.354075602905378e7
7.857938940366384e8,573151.9718367085,349.7099156782499,2.4111317063470844e7,2.3538165091634136e7
8.159982963089435e8,575970.4404531196,349.1031935592317,2.4111410138913665e7,2.3535439698460545e7
8.462026985812488e8,578923.3285715915,348.45419360694297,2.4111506848386336e7,2.3532583519814745e7
8.764071008535539e8,582005.0275940783,347.7673504586378,2.4111606883727763e7,2.3529601856133685e7
9.06611503125859e8,585208.1620875522,347.04727309608217,2.4111709824792452e7,2.35265016627049e7
9.368159053981643e8,588523.6059572287,346.29864736170407,2.4111815204099536e7,2.3523291598142307e7
9.670203076704695e8,591940.4582110904,345.52616850975124,2.4111922483686913e7,2.3519982025475822e7
9.972247099427747e8,595446.0413971245,344.734496383589,2.4112031104922496e7,2.351658506352537e7
1.0274291122150797e9,599025.9603852183,343.9282229790475,2.4112140500342313e7,2.3513114539957095e7
1.0576335144873849e9,602664.2116676681,343.1118448788401,2.411225008204763e7,2.3509585870379962e7
1.0878379167596903e9,606343.3690395132,342.28973644859735,2.4112359278624773e7,2.350601590958526e7
1.1180423190319953e9,610044.8974112123,341.4661195161709,2.4112467536436986e7,2.3502422639025774e7
1.1482467213043008e9,613749.5485771745,340.64502844889444,2.411257431621828e7,2.3498824767641105e7
1.1784511235766058e9,617437.8331516758,339.8302718701235,2.4112679115056243e7,2.3495241281904567e7
1.208655525848911e9,621090.5636810809,339.02539215466,2.4112781477272693e7,2.3491690913591612e7
1.2388599281212163e9,624689.4183405489,338.2336252037897,2.411288099224585e7,2.34881915739053e7
1.2690643303935213e9,628217.4784104191,337.45786336580215,2.4112977301403347e7,2.348475982299293e7
1.2992687326658266e9,631659.6899187751,336.7006249665984,2.4113070107791062e7,2.3481410417872287e7
1.3294731349381318e9,635003.2310129516,335.96403273129226,2.411315917976336e7,2.347815594875041e7
1.359677537210437e9,638237.7533053905,335.2498027974948,2.4113244346062206e7,2.3475006592756815e7
1.389881939482742e9,641355.479378704,334.5592460141515,2.411332549575083e7,2.3471970016372126e7
1.4200863417550473e9,644351.1614840515,333.8932820775563,2.411340257495271e7,2.346905141346866e7
1.4502907440273526e9,647221.9281469844,333.25246406722266,2.411347558138519e7,2.3466253653238207e7
1.4804951462996576e9,649967.0359320678,332.6370126450913,2.4113544558264315e7,2.3463577522332247e7
1.510699548571963e9,652587.561029572,332.0468571545822,2.4113609589751583e7,2.346102202872201e7
1.540903950844268e9,655084.2175123431,331.4822991745036,2.411367068052366e7,2.3458586463011317e7
1.5711083531165733e9,657462.2273968458,330.9420542360898,2.411372807810384e7,2.3456265850706995e7
1.6013127553888786e9,659727.8609604649,330.4251946536743,2.411378203242364e7,2.3454054171463177e7
1.6315171576611836e9,661885.3793881871,329.93112959371945,2.4113832645533964e7,2.3451947266145777e7
1.6617215599334888e9,663939.8930189423,329.45912889129244,2.411388006589291e7,2.3449940172873966e7
1.691925962205794e9,665896.8155662343,329.00833230592775,2.4113924457162406e7,2.3448027641596172e7
1.7221303644780993e9,667761.6213472299,328.57781898014514,2.4113965986922845e7,2.3446204365575615e7
1.7523347667504044e9,669539.6803256162,328.16665068907946,2.4114004821194712e7,2.3444465140869096e7
1.7825391690227096e9,671236.1626788303,327.77389580204994,2.4114041120499864e7,2.3442804957821034e7
1.8127435712950149e9,672855.9838034213,327.3986431583646,2.4114075038729414e7,2.3441219054925993e7
1.84294797356732e9,674403.7765313163,327.0400105428997,2.411410672205776e7,2.3439702945526443e7
1.8731523758396254e9,675883.8803776614,326.6971498975252,2.4114136308896657e7,2.3438252428518996e7
1.9033567781119306e9,677300.3434738219,326.36925021166576,2.4114163929442573e7,2.343686358596875e7
1.9335611803842356e9,678656.930843763,326.05553885906465,2.4114189706265394e7,2.343553277542163e7
1.9637655826565409e9,679957.1391112432,325.75528178220884,2.4114213754313022e7,2.343425661520178e7
1.993969984928846e9,681204.2136636227,325.4677828820643,2.4114236181131773e7,2.343303196746815e7
2.0241743872011511e9,682401.1663411781,325.19238286839254,2.411425708771571e7,2.3431855921374533e7
2.0543787894734564e9,683550.7297948226,324.928477527241,2.411427656548271e7,2.3430725835687887e7
2.0845831917457616e9,684655.2408994138,324.6755257406904,2.411429469158653e7,2.3429639450687118e7
2.114787594018067e9,685717.304911755,324.4329529698775,2.4114311557184737e7,2.3428594252272982e7
2.1449919962903721e9,686739.3005820327,324.2001879633904,2.4114327245571204e7,2.342758794498917e7
2.1751963985626774e9,687723.4403632767,323.97669442397336,2.4114341834066097e7,2.342661839370282e7
2.2054008008349824e9,688671.7518574148,323.7619827080136,2.4114355393364646e7,2.342568364150723e7
