"T_s","dp_Pa","T_K","p_inj_Pa","p_out_Pa"
0.0,4.267941920881666e6,353.15,2.5675553769655865e7,2.14076118487742e7
1.5209660695413675e6,4.267941920881666e6,353.14999999987236,2.5675553769655865e7,2.14076118487742e7
3.041932139082735e6,4.38193268091004e6,353.15000000037924,2.578874193535547e7,2.140680925444543e7
4.562898208624102e6,4.42396749672544e6,353.1500000000839,2.5829907704298977e7,2.1405940207573537e7
6.08386427816547e6,4.44555063045755e6,353.15000000009394,2.5850577488845877e7,2.1405026858388327e7
7.604830347706838e6,4.460375591506626e6,353.15000000010235,2.5864452994207893e7,2.1404077402701266e7
9.125796417248204e6,4.4721790950464755e6,353.15000000001965,2.5875282699567802e7,2.1403103604521327e7
1.0646762486789571e7,4.48216909160332e6,353.1499999998982,2.588428239508084e7,2.140211330347752e7
1.216772855633094e7,4.490870510409579e6,353.14999999967745,2.589198166260248e7,2.14011111521929e7
1.3688694625872308e7,4.498580876773242e6,353.15000000007853,2.589868080643744e7,2.14000999296642e7
1.5209660695413675e7,4.505499984942839e6,353.14999999994745,2.5904581329882316e7,2.1399081344939478e7
1.6730626764955042e7,4.511773913659245e6,353.1500000000484,2.5909830395632092e7,2.1398056481972847e7
1.825159283449641e7,4.517513918305315e6,353.1500000001042,2.591453993683885e7,2.1397026018533535e7
1.9772558904037777e7,4.522806640043519e6,353.14999999972656,2.5918797009365432e7,2.1395990369321913e7
2.1293524973579142e7,4.527720584150054e6,353.1500000002369,2.5922670365773354e7,2.13949497816233e7
2.281449104312051e7,4.532310594206214e6,353.14999999978096,2.592621499432298e7,2.1393904400116768e7
2.433545711266188e7,4.536620750122357e6,353.15000000009877,2.592947511171715e7,2.1392854361594792e7
2.585642318220325e7,4.540687340064306e6,353.15000000009104,2.593248709103338e7,2.1391799750969075e7
2.7377389251744617e7,4.544540364109263e6,353.14999999995734,2.5935280970804848e7,2.1390740606695585e7
2.8898355321285985e7,4.548204865393899e6,353.1500000001054,2.5937881819988824e7,2.1389676954594925e7
3.041932139082735e7,4.55170193651231e6,353.1500000000656,2.5940310750170216e7,2.1388608813657906e7
3.1940287460368715e7,4.555049489688188e6,353.15000000016846,2.594258569006801e7,2.1387536200379822e7
3.3461253529910084e7,4.5582628517756425e6,353.14999999937623,2.594472198331111e7,2.1386459131535467e7
3.498221959945145e7,4.561355229826018e6,353.1499999999784,2.5946732854181524e7,2.1385377624355506e7
3.650318566899282e7,4.56433807689878e6,353.15000000027254,2.5948629774643153e7,2.1384291697744373e7
3.802415173853419e7,4.56722138430633e6,353.15000000030466,2.595042275593188e7,2.138320137162555e7
3.9545117808075555e7,4.570013900324397e6,353.15000000023247,2.595212057341242e7,2.138210667308802e7
4.106608387761693e7,4.572723344093867e6,353.1500000002995,2.5953730967529453e7,2.1381007623435587e7
4.2587049947158284e7,4.5753565521724e6,353.14999999989584,2.5955260796762682e7,2.1379904244590282e7
4.410801601669966e7,4.577919604381543e6,353.14999999972974,2.595671616339147e7,2.137879655900993e7
4.851881761836962e7,4.584787340104226e6,353.1500000004117,2.5960333850973357e7,2.137554651086913e7
6.060057852729169e7,4.600982806281909e6,353.1499999996692,2.5967586325389355e7,2.1366603519107446e7
7.268233943621378e7,4.615853369642194e6,353.1499999898196,2.5973292346586484e7,2.135743897694429e7
8.476410034513585e7,4.629790409251735e6,353.1499999154345,2.5977774268180035e7,2.13479838589283e7
9.684586125405793e7,4.643066178102165e6,353.1499995212943,2.5981321341381878e7,2.1338255163279712e7
1.0892762216298e8,4.655876882914741e6,353.1499978722523,2.598413995513139e7,2.132826307221665e7
1.210093830719021e8,4.668366181412719e6,353.1499921297859,2.5986380758455597e7,2.1318014577042878e7
1.3309114398082419e8,4.6806419680242725e6,353.14997481204284,2.5988156805643596e7,2.1307514837619323e7
1.4517290488974625e8,4.692786698350109e6,353.14992841567636,2.5989554783503745e7,2.1296768085153636e7
1.5725466579866832e8,4.704864568845e6,353.1498158476506,2.5990642507020727e7,2.1285777938175727e7
1.693364267075904e8,4.716926579312913e6,353.1495650053361,2.5991473999786712e7,2.12745474204738e7
1.8141818761651248e8,4.729014198176283e6,353.14904588873776,2.5992093010530397e7,2.1263078812354114e7
1.9349994852543458e8,4.741162191608157e6,353.1480393174213,2.5992535496164214e7,2.1251373304556057e7
2.0558170943435663e8,4.753400909634583e6,353.146197375322,2.5992831476212107e7,2.1239430566577524e7
2.176634703432787e8,4.765758213085134e6,353.142997282277,2.599300638151784e7,2.1227248168432705e7
2.297452312522008e8,4.778261039734151e6,353.13769206542605,2.599308206167723e7,2.1214821021943077e7
2.418269921611229e8,4.790936800218288e6,353.1292630110277,2.599307760221526e7,2.1202140801996972e7
2.5390875307004496e8,4.803814415131137e6,353.1163799346225,2.5993009940562353e7,2.1189195525431216e7
2.6599051397896704e8,4.81692507737213e6,353.09737554446616,2.5992894300056845e7,2.1175969222684715e7
2.7807227488788915e8,4.830302729192514e6,353.0702394308847,2.5992744593956713e7,2.11624418647642e7
2.901540357968112e8,4.843984004266575e6,353.03263551220084,2.59925736082125e7,2.1148589603945926e7
3.0223579670573324e8,4.858008175116759e6,352.98194425137655,2.5992393173073225e7,2.1134384997956466e7
3.143175576146554e8,4.872416419043276e6,352.9153281729759,2.5992214327970725e7,2.1119797908927448e7
3.2639931852357745e8,4.887251214847185e6,352.82981646947457,2.599204710369827e7,2.1104795888851084e7
3.384810794324995e8,4.902555474593237e6,352.72240230516877,2.5991900876229413e7,2.1089345401636176e7
3.505628403414216e8,4.918371545008164e6,352.59014514770934,2.5991783926830903e7,2.107341238182274e7
3.626446012503437e8,4.934740478563126e6,352.4302702034364,2.5991703637399763e7,2.1056963158836637e7
3.7472636215926576e8,4.95170113790885e6,352.2402577438233,2.599166644404639e7,2.103996530613754e7
3.8680812306818783e8,4.969289597763225e6,352.01791670941157,2.5991677521224e7,2.1022387923460774e7
3.988898839771099e8,4.987538471964277e6,351.76143898033047,2.5991741212327134e7,2.1004202740362857e7
4.10971644886032e8,5.006476792833179e6,351.46943294560026,2.5991860601687e7,2.098538380885382e7
4.230534057949541e8,5.026129210262965e6,351.14093712500943,2.599203783223445e7,2.0965908621971484e7
4.3513516670387614e8,5.0465162442765385e6,350.77541617420854,2.5992274066963818e7,2.094575782268728e7
4.472169276127982e8,5.067653748453449e6,350.3727429570237,2.5992569577161957e7,2.0924915828708507e7
4.5929868852172035e8,5.089552797441423e6,349.93317068965564,2.5992923798364807e7,2.0903371000923384e7
4.7138044943064237e8,5.112219511123255e6,349.45729946479264,2.5993335515192207e7,2.0881116004068952e7
4.8346221033956444e8,5.135654738577396e6,348.946040787883,2.5993802843335252e7,2.0858148104757857e7
4.955439712484865e8,5.159853680349894e6,348.4005832487091,2.5994323409218267e7,2.0834469728868373e7
5.0762573215740865e8,5.184805556120291e6,347.82236140541846,2.59948943954284e7,2.081008883930811e7
5.197074930663306e8,5.210493114841625e6,347.21302911657983,2.599551259301568e7,2.0785019478174053e7
5.317892539752528e8,5.236891996096764e6,346.5744377332216,2.599617450597401e7,2.0759282509877246e7
5.438710148841748e8,5.263970375636436e6,345.9086187268475,2.5996876352560677e7,2.073290597692424e7
5.559527757930969e8,5.291688152258366e6,345.2177701054036,2.5997614177147467e7,2.07059260248891e7
5.680345367020191e8,5.3199967333430685e6,344.5042451151175,2.599838379015324e7,2.067838705681017e7
5.801162976109412e8,5.348838446581248e6,343.77054229464835,2.59991809262953e7,2.065034247971405e7
