"T_s","dp_Pa","T_K","p_inj_Pa","p_out_Pa"
0.0,2.845341864872597e6,353.15,2.506146965039432e7,2.2216127785521723e7
912579.6417248202,2.845341864872597e6,353.15000000043796,2.506146965039432e7,2.2216127785521723e7
1.8251592834496405e6,2.921334471678909e6,353.1500000001282,2.5136927191703353e7,2.2215592720024444e7
2.7377389251744607e6,2.9493467118129134e6,353.1500000001222,2.5164359946336478e7,2.2215013234523565e7
3.650318566899281e6,2.96372840739331e6,353.1499999999866,2.5178132576629948e7,2.2214404169236638e7
4.562898208624101e6,2.9736081191633455e6,353.150000000033,2.5187379167107858e7,2.2213771047944512e7
5.4754778503489215e6,2.9814754214147627e6,353.150000000068,2.519459716011522e7,2.2213121738700457e7
6.388057492073742e6,2.988134775117878e6,353.15000000027777,2.520059623733913e7,2.2212461462221254e7
7.300637133798562e6,2.9939355549328625e6,353.1499999997252,2.5205728858368196e7,2.2211793303435333e7
8.213216775523383e6,2.999075813645862e6,353.1499999998292,2.5210194925630473e7,2.221111911198461e7
9.125796417248202e6,3.0036886174874716e6,353.14999999981285,2.521412864178323e7,2.221044002429576e7
1.0038376058973022e7,3.0078712965445668e6,353.15000000037537,2.521762805564018e7,2.2209756759095613e7
1.0950955700697843e7,3.011697999708902e6,353.14999999952386,2.522076776474863e7,2.2209069765039727e7
1.1863535342422664e7,3.0152264834818207e6,353.1500000002115,2.522360579924151e7,2.220837931575969e7
1.2776114984147483e7,3.0185024208081514e6,353.15000000018307,2.5226187995826893e7,2.220768557501874e7
1.3688694625872303e7,3.0215623804748245e6,353.1499999992652,2.5228551018918958e7,2.2206988638444133e7
1.4601274267597124e7,3.024435755198594e6,353.1499999997241,2.5230724351549055e7,2.220628859635046e7
1.5513853909321945e7,3.027146742876835e6,353.14999999989107,2.523273224827473e7,2.2205585505397893e7
1.6426433551046766e7,3.029715348289624e6,353.149999999743,2.523459473972545e7,2.2204879391435824e7
1.7339013192771584e7,3.032158270729188e6,353.14999999957246,2.523632854200118e7,2.2204170271271992e7
1.8251592834496405e7,3.0344895745942965e6,353.14999999924447,2.5237947732213918e7,2.220345815761962e7
1.9164172476221226e7,3.036721203100726e6,353.14999999916,2.5239464264724348e7,2.220274306162362e7
2.0076752117946044e7,3.038863375672858e6,353.14999999914346,2.524088836951963e7,2.220202499384677e7
2.0989331759670865e7,3.0409248972318955e6,353.14999999983604,2.524222886370397e7,2.2201303966472074e7
2.1901911401395686e7,3.042913403757602e6,353.1499999987245,2.5243493395456634e7,2.2200579991699032e7
2.2814491043120507e7,3.0448355561920144e6,353.14999999879035,2.5244688638972294e7,2.219985308278028e7
2.372707068484533e7,3.0466971866637245e6,353.14999999945985,2.5245820444498643e7,2.219912325783492e7
2.463965032657015e7,3.0485034411535524e6,353.14999999993404,2.524689397208536e7,2.2198390530931808e7
2.5552229968294967e7,3.0502588768014014e6,353.1499999996834,2.5247913794011883e7,2.2197654917210482e7
2.646480961001979e7,3.0519675467611104e6,353.1499999993252,2.5248883978044663e7,2.2196916431283552e7
2.9111290571021765e7,3.0565459125341885e6,353.15000000074184,2.5251295528866787e7,2.2194749616332598e7
3.6360347116375014e7,3.0673424706388414e6,353.14999999872424,2.525612981107662e7,2.2188787340437777e7
4.3609403661728255e7,3.077256016618252e6,353.14999999008614,2.5259933420224242e7,2.218267740360599e7
5.0858460207081504e7,3.0865473547855914e6,353.149999915586,2.526292108203671e7,2.217637372725112e7
5.810751675243475e7,3.095397926893197e6,353.1499995242344,2.5265285580903113e7,2.2169887654009916e7
6.5356573297788e7,3.103938504615359e6,353.1499978867765,2.526716448082648e7,2.216322597621112e7
7.260562984314124e7,3.1122648386038654e6,353.1499921762653,2.5268658194742855e7,2.215639335613899e7
7.985468638849449e7,3.120448846044425e6,353.1499749550034,2.5269842079399265e7,2.214939323335484e7
8.710374293384773e7,3.128545489057187e6,353.1499287966672,2.5270773917372715e7,2.2142228428315528e7
9.435279947920099e7,3.1365975606301464e6,353.14981677019983,2.5271498912935637e7,2.213490135230549e7
1.0160185602455424e8,3.144639055603545e6,353.14956704871963,2.5272053077651717e7,2.212741402204817e7
1.0885091256990747e8,3.1526976162033267e6,353.14905008667654,2.5272465574730188e7,2.211976795852686e7
1.1609996911526072e8,3.160796413707588e6,353.1480473899748,2.527276037258058e7,2.2111963958872993e7
1.2334902566061395e8,3.168955675850302e6,353.14621201616876,2.5272957483062603e7,2.21040018072123e7
1.3059808220596723e8,3.1771939668165967e6,353.1430224714159,2.527307385773679e7,2.2095879890920192e7
1.3784713875132045e8,3.18552923547535e6,353.1377334020612,2.527312406216328e7,2.208759482668793e7
1.4509619529667372e8,3.1939797419816256e6,353.1293280000633,2.527312081785774e7,2.2079141075876113e7
1.5234525184202698e8,3.202564754334446e6,353.1164782106127,2.527307541579574e7,2.2070510661461294e7
1.595943083873802e8,3.2113050530489236e6,353.097518969409,2.5272998002931066e7,2.2061692949882142e7
1.6684336493273345e8,3.2202232552561127e6,353.07044207112205,2.5272897854778092e7,2.205267459952198e7
1.7409242147808668e8,3.229343772198878e6,353.03291344139893,2.5272783494420044e7,2.2043439722221166e7
1.8134147802343994e8,3.2386927816273384e6,352.98231521363243,2.527266280871378e7,2.203397002708644e7
1.8859053456879318e8,3.248297734270729e6,352.9158111129954,2.5272543159209892e7,2.2024245424939163e7
1.958395911141464e8,3.2581869562345855e6,352.83043095738964,2.5272431232461497e7,2.201424427622691e7
2.0308864765949968e8,3.268389069225069e6,352.7231678984308,2.527233328244313e7,2.200394421321806e7
2.103377042048529e8,3.278932330548849e6,352.5910807425833,2.527225483243685e7,2.1993322501888e7
2.1758676075020617e8,3.289844139996391e6,352.4313933870794,2.5272200807395913e7,2.1982356667399522e7
2.2483581729555944e8,3.3011504523080885e6,352.24158420290263,2.527217550166135e7,2.197102504935326e7
2.3208487384091267e8,3.312875369815953e6,352.0194596902018,2.527218236947929e7,2.1959306999663338e7
2.393339303862659e8,3.325040701025512e6,351.76320882571355,2.527222431044723e7,2.194718360942172e7
2.4658298693161917e8,3.337665878598515e6,351.4714366964025,2.527230338604029e7,2.1934637507441774e7
2.538320434769724e8,3.350767420314554e6,351.14317820262363,2.527242102924558e7,2.1921653608931027e7
2.6108110002232566e8,3.3643591060003974e6,350.77789410925345,2.5272578019660745e7,2.1908218913660347e7
2.6833015656767887e8,3.3784516091072895e6,350.37545318712694,2.5272774544305317e7,2.1894322935198028e7
2.7557921311303216e8,3.3930524312910624e6,349.9361044025481,2.5273010229243778e7,2.1879957797952715e7
2.828282696583854e8,3.408165767909713e6,349.4604435059055,2.5273284271426644e7,2.186511850351693e7
2.900773262037387e8,3.4237923150184713e6,348.94937761126096,2.527359541624493e7,2.184980310122646e7
2.9732638274909186e8,3.439928997445386e6,348.40409094867994,2.5273942086532105e7,2.183401308908672e7
3.0457543929444516e8,3.4565687551656067e6,347.82601381335405,2.5274322406866986e7,2.181775365170138e7
3.1182449583979833e8,3.4737002038756236e6,347.2167959910618,2.527473424227088e7,2.1801034038395256e7
3.190735523851516e8,3.49130721217525e6,346.57828504506296,2.527517526363e7,2.178386805145475e7
3.2632260893050486e8,3.509368654639393e6,345.91250904007217,2.5275642953469217e7,2.1766274298829824e7
3.335716654758581e8,3.527857862438105e6,345.22166307186006,2.527613467579658e7,2.1748276813358475e7
3.408207220212114e8,3.5467424910328314e6,344.5080980603686,2.527664763634612e7,2.172990514531329e7
3.4806977856656456e8,3.565984087328639e6,343.77431092287435,2.527717899644452e7,2.171119490911588e7
3.5531883511191785e8,3.5855380522525907e6,343.02293439460686,2.527772580054018e7,2.169218774828759e7
3.625678916572711e8,3.605353691117402e6,342.2567253358822,2.5278285060793616e7,2.1672931369676214e7
3.698169482026243e8,3.625374338359263e6,341.4785507029656,2.5278853769900892e7,2.165347943154163e7
3.770660047479776e8,3.6455379427996464e6,340.69136987953925,2.527942887956934e7,2.1633890936769694e7
3.8431506129333085e8,3.6657776722685546e6,339.8982130335967,2.5280007397663105e7,2.161422972539455e7
3.915641178386841e8,3.686022862094078e6,339.1021552354437,2.528058636810546e7,2.159456350601138e7
3.988131743840374e8,3.7062002441812605e6,338.3062859008562,2.5281162894397747e7,2.1574962650216486e7
4.0606223092939055e8,3.7262352126714364e6,337.5136742063364,2.528173421729428e7,2.1555499004622843e7
4.1331128747474384e8,3.746053389363505e6,336.7273308863745,2.528229769877077e7,2.1536244309407264e7
4.205603440200971e8,3.7655821715831496e6,335.9501674903469,2.528285086918703e7,2.151726869760388e7
4.278094005654503e8,3.7847522837046944e6,335.1849544898439,2.5283391466441803e7,2.149863918273711e7
4.350584571108036e8,3.803499249453813e6,334.4342800440638,2.528391745805853e7,2.1480418208604716e7
4.423075136561568e8,3.8217647410055622e6,333.7005112719793,2.5284427055009987e7,2.1462662314004425e7
4.495565702015101e8,3.839497670072362e6,332.98576010835376,2.528491873568297e7,2.144542106561061e7
4.5680562674686325e8,3.8566550124220066e6,332.29185564369413,2.5285391255239483e7,2.1428736242817476e7
4.6405468329221654e8,3.873202319330208e6,331.62032446581617,2.5285843651966788e7,2.141264133263658e7
4.713037398375698e8,3.8891139074722603e6,330.9723800642942,2.5286275244380422e7,2.139716133690816e7
4.7855279638292307e8,3.9043727516353466e6,330.34892165528436,2.5286685616844874e7,2.1382312865209527e7
4.858018529282763e8,3.9189700918374956e6,329.7505421722683,2.528707460467857e7,2.1368104512841076e7
4.9305090947362953e8,3.932904807015937e6,329.17754453032654,2.5287442272457533e7,2.1354537465441596e7
5.002999660189828e8,3.9461826150058843e6,328.6299648103941,2.5287788887256104e7,2.134160627225022e7
5.07549022564336e8,3.958812708722815e6,328.107726101025,2.5288114773314003e7,2.1329302064591188e7
5.1479807910968924e8,3.9708124819588885e6,327.61039011598325,2.528842055846071e7,2.131760807650182e7
5.220471356550426e8,3.982203973693326e6,327.137287823686,2.5288707022095494e7,2.1306503048402168e7
5.2929619220039576e8,3.9930115830964074e6,326.6876348943916,2.528897499729751e7,2.1295963414201103e7
