"T_s","dp_Pa","T_K","p_inj_Pa","p_out_Pa"
0.0,284504.9013814032,353.15,2.395596120409599e7,2.3671456302714586e7
4.562898208624101e6,284504.9013814032,353.1500000043119,2.395596120409599e7,2.3671456302714586e7
9.125796417248202e6,292104.2180689052,353.15000000549054,2.3963507004564364e7,2.367140278649546e7
1.3688694625872303e7,294912.01191793755,353.15000000529903,2.3966256907836203e7,2.3671344895918265e7
1.8251592834496405e7,296354.6291507222,353.1500000011877,2.396763870130352e7,2.3671284072152797e7
2.2814491043120507e7,297344.97031219676,353.15000000066766,2.3968565807221156e7,2.367122083690896e7
2.7377389251744606e7,298132.88187427074,353.14999999562076,2.3969288846846573e7,2.3671155964972302e7
3.194028746036871e7,298799.36398239806,353.14999998732134,2.396988934540725e7,2.3671089981424853e7
3.650318566899281e7,299379.67898169905,353.149999996137,2.3970402879759636e7,2.3671023200777937e7
4.106608387761691e7,299893.80781746283,353.1500000072299,2.3970849617887862e7,2.36709558100704e7
4.5628982086241014e7,300355.1413299665,353.15000000281805,2.3971243065967366e7,2.36708879246374e7
5.019188029486512e7,300773.45112419873,353.1499999962457,2.397159306944776e7,2.367081961832356e7
5.475477850348921e7,301156.16821845993,353.14999999997787,2.3971907104504194e7,2.3670750936285734e7
5.931767671211331e7,301509.0721809156,353.149999999873,2.3972190979591344e7,2.3670681907410428e7
6.388057492073742e7,301836.729516577,353.15000000222176,2.3972449278053746e7,2.367061254853717e7
6.844347312936153e7,302142.79426203296,353.14999999778485,2.397268566371929e7,2.3670542869457256e7
7.300637133798562e7,302430.203168422,353.15000000282123,2.397290308271889e7,2.367047287955047e7
7.756926954660973e7,302701.3734649904,353.15000000243765,2.3973103958152037e7,2.3670402584687047e7
8.213216775523382e7,302958.30376912653,353.1500000044533,2.3973290291099746e7,2.367033198733062e7
8.669506596385793e7,303202.6627066843,353.1500000025328,2.3973463752141096e7,2.367026108943441e7
9.125796417248203e7,303435.8557249531,353.1500000034424,2.397362574818148e7,2.3670189892456528e7
9.582086238110612e7,303659.07676069066,353.1500000033557,2.3973777474246565e7,2.3670118397485875e7
1.0038376058973023e8,303873.34744685143,353.1500000019035,2.3973919953224435e7,2.3670046605777584e7
1.0494665879835433e8,304079.54840834066,353.1499999977679,2.397405406681039e7,2.366997451840205e7
1.0950955700697842e8,304278.44312117994,353.1500000004987,2.397418058007278e7,2.36699021369516e7
1.1407245521560253e8,304470.69808688015,353.14999999889693,2.3974300160499964e7,2.3669829462413084e7
1.1863535342422663e8,304656.8965855427,353.1499999974573,2.397441339344822e7,2.3669756496862676e7
1.2319825163285075e8,304837.55350890756,353.15000000183255,2.3974520795152534e7,2.3669683241643626e7
1.2776114984147485e8,305013.1248719692,353.1500000052726,2.397462282308803e7,2.3669609698216062e7
1.3232404805009894e8,305184.0162686445,353.1500000084748,2.3974719884278983e7,2.366953586801034e7
1.4555645285510883e8,305641.9400912039,353.150000002835,2.3974961198511563e7,2.366931925842036e7
1.8180173558187506e8,306721.86633905396,353.15000000275757,2.3975445069502506e7,2.3668723203163452e7
2.1804701830864128e8,307713.32984082773,353.1499999972067,2.39758256876342e7,2.3668112357793372e7
2.542923010354075e8,308642.48326064274,353.149999915997,2.3976124634524748e7,2.3667482151264105e7
