"T_s","dp_Pa","T_K","p_inj_Pa","p_out_Pa"
0.0,2.6569235685923673e7,353.15,3.5870985161149085e7,9.30174947522541e6
2.09132834561938e6,2.6569235685923673e7,353.1500000000053,3.5870985161149085e7,9.30174947522541e6
4.18265669123876e6,2.7305315132973917e7,353.1500000000213,3.660240075791691e7,9.297085624942997e6
6.27398503685814e6,2.7584633751003906e7,353.1500000000026,3.6876560348044895e7,9.291926597040989e6
8.36531338247752e6,2.7730105830383e7,353.1500000000153,3.701649277962064e7,9.286386949237641e6
1.04566417280969e7,2.7829767357458964e7,353.14999999998076,3.7110345793989696e7,9.28057843653073e6
1.254797007371628e7,2.790847475229124e7,353.1499999999777,3.718308213263823e7,9.27460738034699e6
1.463929841933566e7,2.7974685633694693e7,353.14999999997144,3.7243220745136805e7,9.268535111442113e6
1.673062676495504e7,2.803213300051014e7,353.1500000000141,3.729452614864569e7,9.26239314813555e6
1.8821955110574417e7,2.8082916531273276e7,353.1499999999691,3.7339115456746876e7,9.2561989254736e6
2.09132834561938e7,2.8128421580682036e7,353.15000000002175,3.7378384498996094e7,9.249962918314058e6
2.3004611801813178e7,2.8169644408724707e7,353.14999999999316,3.741333608514491e7,9.2436916764202e6
2.509594014743256e7,2.82073344292688e7,353.1500000000269,3.7444723736203134e7,9.237389306934332e6
2.718726849305194e7,2.8242070201605175e7,353.1500000000144,3.7473128532635756e7,9.231058331030581e6
2.927859683867132e7,2.827430639057295e7,353.1499999999714,3.749900663109914e7,9.22470024052619e6
3.13699251842907e7,2.8304405415642593e7,353.1499999999899,3.752272128904204e7,9.218315873399448e6
3.346125352991008e7,2.8332659317912295e7,353.14999999999776,3.7544565070898704e7,9.211905752986407e6
3.555258187552946e7,2.8359305541660115e7,353.15000000000987,3.756477587531762e7,9.205470333657505e6
3.764391022114883e7,2.8384540890755013e7,353.14999999998815,3.7583550753718846e7,9.199009862963833e6
3.973523856676822e7,2.8408529428829156e7,353.14999999999714,3.760105384020731e7,9.192524411378155e6
4.18265669123876e7,2.843140923262439e7,353.1500000000013,3.761742324107116e7,9.186014008446768e6
4.3917895258006975e7,2.845329752269598e7,353.14999999998,3.763277619090511e7,9.17947866820913e6
4.6009223603626356e7,2.8474294611114707e7,353.1499999999966,3.7647213016591586e7,9.17291840547688e6
4.810055194924574e7,2.8494486970397815e7,353.1499999999984,3.766082021481629e7,9.166333244418474e6
5.019188029486512e7,2.8513949643257886e7,353.1500000000209,3.767367286525118e7,9.159723221993297e6
5.22832086404845e7,2.853274815355533e7,353.1500000000071,3.768583654247832e7,9.153088388922993e6
5.437453698610388e7,2.855094003541112e7,353.1499999999726,3.769736884306229e7,9.14642880765117e6
5.6465865331723265e7,2.856857602892304e7,353.150000000016,3.770832059872121e7,9.139744569798175e6
5.855719367734264e7,2.8585701110144787e7,353.15000000000623,3.771873687952693e7,9.13303576938214e6
6.064852202296202e7,2.8602355358386613e7,353.1500000000071,3.772865784957422e7,9.126302491187612e6
6.6713374225258216e7,2.8646854819952905e7,353.1499999999882,3.775339993602381e7,9.106545116070904e6
8.332579547502609e7,2.875107470539494e7,353.1499999828035,3.780338911618086e7,9.052314410785919e6
9.993821672479394e7,2.8846186672274623e7,353.1499997629766,3.7843044618626535e7,8.996857946351912e6
1.165506379745618e8,2.893479281284601e7,353.14999827523627,3.787449785493401e7,8.939705042087998e6
1.3316305922432967e8,2.9018711726196464e7,353.14999121417105,3.789967272960151e7,8.880961003405046e6
1.4977548047409752e8,2.9099258768463068e7,353.14996488604453,3.791994262426744e7,8.820683855804367e6
1.6638790172386536e8,2.9177405601933993e7,353.149882892742,3.793631177433995e7,8.75890617240596e6
1.8300032297363326e8,2.9253887103749223e7,353.1496613216132,3.794953108503949e7,8.695643981290264e6
1.9961274422340107e8,2.9329279390156567e7,353.14912814185584,3.796017733721187e7,8.630897947055304e6
