"T_s","dp_Pa","T_K","p_inj_Pa","p_out_Pa"
0.0,6.177426888581049e6,353.15,2.6344955124406513e7,2.0167528235825464e7
2.534943449235612e6,6.177426888581049e6,353.1500000001356,2.6344955124406513e7,2.0167528235825464e7
5.069886898471224e6,6.333137921626028e6,353.150000000211,2.6499431687407024e7,2.0166293765780997e7
7.604830347706836e6,6.389747660021216e6,353.15000000009303,2.6554697700124018e7,2.0164950040102802e7
1.0139773796942448e7,6.4188268821327835e6,353.149999999988,2.658239179978725e7,2.0163564917654466e7
1.2674717246178059e7,6.438828616434287e6,353.14999999988163,2.6600974005374942e7,2.0162145388940655e7
1.5209660695413671e7,6.454755458246216e6,353.14999999983064,2.6615456046428572e7,2.0160700588182356e7
1.7744604144649282e7,6.468247380377069e6,353.149999999819,2.6627483667381026e7,2.0159236287003957e7
2.0279547593884896e7,6.480013087772109e6,353.1499999999,2.663776918838577e7,2.015775610061366e7
2.2814491043120507e7,6.490451485123303e6,353.1500000001658,2.6646713979394615e7,2.0156262494271312e7
2.5349434492356118e7,6.499829305707641e6,353.14999999967057,2.665458650458516e7,2.015475719887752e7
2.7884377941591732e7,6.508341336156823e6,353.1499999996182,2.6661582750256546e7,2.0153241414099723e7
3.0419321390827343e7,6.516136060588054e6,353.1499999996626,2.6667852022483237e7,2.0151715961895183e7
3.2954264840062954e7,6.523329362197965e6,353.150000000054,2.667351076660227e7,2.0150181404404305e7
3.5489208289298564e7,6.530012922402717e6,353.14999999994376,2.6678651065885436e7,2.014863814348272e7
3.802415173853418e7,6.536260239640411e6,353.1499999998721,2.6683346757918756e7,2.0147086518278345e7
4.055909518776979e7,6.542131052620273e6,353.1499999997954,2.6687657858585663e7,2.014552680596539e7
4.30940386370054e7,6.547674469512459e6,353.1499999997158,2.6691633678450804e7,2.0143959208938345e7
4.5628982086241014e7,6.5529311294671185e6,353.14999999960463,2.669531500056875e7,2.0142383871101633e7
4.8163925535476625e7,6.557934979619466e6,353.1499999998426,2.669873589074229e7,2.0140800911122825e7
5.0698868984712236e7,6.562714623538461e6,353.1500000001423,2.6701925053267017e7,2.0139210429728556e7
5.3233812433947854e7,6.567294356092013e6,353.14999999991613,2.670490687046222e7,2.0137612514370207e7
5.5768755883183464e7,6.57169496497025e6,353.15000000019677,2.6707702207700446e7,2.0136007242730197e7
5.8303699332419075e7,6.575934357451059e6,353.15000000028886,2.6710329042356055e7,2.0134394684904996e7
6.0838642781654686e7,6.580028045820814e6,353.15000000027203,2.6712802954033364e7,2.013277490821255e7
6.33735862308903e7,6.583989535564296e6,353.15000000022167,2.6715137514834784e7,2.0131147979270488e7
6.590852968012591e7,6.587830675841603e6,353.1499999998158,2.6717344627862103e7,2.01295139520205e7
6.844347312936153e7,6.591561899292558e6,353.1500000000583,2.6719434778128788e7,2.012787287883623e7
7.097841657859713e7,6.5951924349015355e6,353.15000000019404,2.6721417241794407e7,2.012622480689287e7
7.351336002783275e7,6.598730480834328e6,353.1500000002222,2.672330026169688e7,2.012456978086255e7
8.086469603061602e7,6.608246362313051e6,353.15000000040374,2.67279604678459e7,2.011971410553285e7
1.0100096421215281e8,6.63089149984578e6,353.15000000003397,2.6737204821128316e7,2.0106313321282536e7
1.2113723239368962e8,6.6518536808698885e6,353.14999999997116,2.6744395072285984e7,2.0092541391416095e7
1.412735005752264e8,6.671656518167701e6,353.1499999962886,2.6749965416079704e7,2.0078308897912003e7
1.614097687567632e8,6.690662349654984e6,353.14999997630173,2.6754302748011824e7,2.006364039835684e7
1.8154603693829998e8,6.7091310236182995e6,353.14999988376974,2.675768273862823e7,2.004855171500993e7
2.0168230511983678e8,6.7272528414906e6,353.14999953148174,2.676030723444168e7,2.003305439295108e7
2.2181857330137357e8,6.745169809263557e6,353.1499983645645,2.6762327878594458e7,2.00171580693309e7
2.4195484148291036e8,6.762989426812664e6,353.14999493641494,2.6763861062061723e7,2.000087163524906e7
2.620911096644472e8,6.780794053900953e6,353.14998583186434,2.6764997861124728e7,1.9984203807223774e7
2.82227377845984e8,6.798647371634811e6,353.14996364936843,2.6765810774607178e7,1.9967163402972367e7
3.023636460275208e8,6.816598951721881e6,353.14991351379945,2.676635836475366e7,1.994975941303178e7
3.2249991420905757e8,6.834687472398907e6,353.1498074645722,2.676668846665335e7,1.9932000994254444e7
3.4263618239059436e8,6.852943355638821e6,353.14959599036547,2.676684068203996e7,1.991389732640114e7
