"T_s","dp_Pa","T_K","p_inj_Pa","p_out_Pa"
0.0,853588.3842171989,353.15,2.4201638364583973e7,2.3348049980366774e7
1.5209660695413675e6,853588.3842171989,353.1499999998938,2.4201638364583973e7,2.3348049980366774e7
3.041932139082735e6,876386.5362424366,353.1500000020337,2.422427599766261e7,2.3347889461420175e7
4.562898208624102e6,884793.4993413351,353.1500000001831,2.42325091515115e7,2.3347715652170166e7
6.08386427816547e6,889110.1261190325,353.14999999754616,2.4236643108400043e7,2.334753298228101e7
7.604830347706838e6,892075.1182853058,353.1500000007281,2.4239418209529396e7,2.334734309124409e7
9.125796417248204e6,894435.8190200813,353.15000000203366,2.4241584150553457e7,2.3347148331533376e7
1.0646762486789571e7,896433.8182868063,353.1500000003036,2.4243384089677934e7,2.3346950271391127e7
1.216772855633094e7,898174.1021162309,353.1500000020296,2.4244923943163864e7,2.3346749841047633e7
1.3688694625872308e7,899716.1753488742,353.1499999996955,2.4246263771958563e7,2.334654759660969e7
1.5209660695413675e7,901099.9970095642,353.1499999990456,2.4247443876626294e7,2.334634387961673e7
1.6730626764955042e7,902354.7826769613,353.1499999999289,2.4248493689834405e7,2.3346138907157443e7
1.825159283449641e7,903502.7836423442,353.14999999990005,2.4249435598039463e7,2.334593281439712e7
1.9772558904037777e7,904561.327994749,353.1499999991837,2.4250287012529463e7,2.3345725684534714e7
2.1293524973579142e7,905544.1168467253,353.14999999943666,2.4251061683775928e7,2.3345517566929203e7
2.281449104312051e7,906462.1188727804,353.14999999785437,2.4251770609496277e7,2.3345308490623496e7
2.433545711266188e7,907324.1500468291,353.1499999987866,2.425242263297213e7,2.33450984829253e7
2.585642318220325e7,908137.467989035,353.14999999977437,2.425302502888225e7,2.3344887560893215e7
2.7377389251744617e7,908908.0728146695,353.14999999933787,2.425358380483175e7,2.334467573201708e7
2.8898355321285985e7,909640.9730291963,353.1499999983106,2.4254103974682532e7,2.3344463001653336e7
3.041932139082735e7,910340.3872919679,353.1499999994094,2.4254589760684285e7,2.3344249373392317e7
3.1940287460368715e7,911009.8979069404,353.14999999830184,2.4255044748688973e7,2.3344034850782033e7
3.3461253529910084e7,911652.5703543872,353.14999999879825,2.4255472007340327e7,2.334381943698594e7
3.498221959945145e7,912271.0459805168,353.14999999969336,2.4255874181459013e7,2.3343603135478497e7
3.650318566899282e7,912867.6153428443,353.149999999018,2.425625356560278e7,2.3343385950259935e7
3.802415173853419e7,913444.2769169584,353.1500000007239,2.4256612161805008e7,2.334316788488805e7
3.9545117808075555e7,914002.7800723687,353.15000000130834,2.425695172532988e7,2.334294894525751e7
4.106608387761693e7,914544.6688363664,353.1500000004404,2.4257273804160908e7,2.334272913532454e7
4.2587049947158284e7,915071.310452994,353.1500000018632,2.425757977001478e7,2.3342508459561788e7
4.410801601669966e7,915583.920849666,353.150000000558,2.425787084335933e7,2.3342286922509663e7
4.851881761836962e7,916957.4680338502,353.1499999985964,2.4258594380860344e7,2.3341636912826493e7
6.060057852729169e7,920196.5612757355,353.1500000027252,2.4260044875734486e7,2.333984831445875e7
7.268233943621378e7,923170.673941385,353.1499999914121,2.426118607994391e7,2.3338015406002525e7
8.476410034513585e7,925958.081875883,353.14999991854273,2.4262082464253493e7,2.333612438237761e7
9.684586125405793e7,928613.2356189899,353.1499995218816,2.4262791878927313e7,2.3334178643308323e7
1.0892762216298e8,931175.3765554316,353.1499978703761,2.426335560172051e7,2.3332180225165077e7
1.210093830719021e8,933673.2362310812,353.149992123464,2.4263803762359772e7,2.333013052612869e7
1.3309114398082419e8,936128.3936102539,353.14997480902036,2.4264158971817035e7,2.332803057820678e7
1.4517290488974625e8,938557.3396096043,353.14992841153975,2.426443856741039e7,2.3325881227800786e7
1.5725466579866832e8,940972.913812913,353.14981584592437,2.4264656112021305e7,2.332368319820839e7
1.693364267075904e8,943385.3158510923,353.14956500116256,2.4264822410608623e7,2.332143709475753e7
1.8141818761651248e8,945802.8396943957,353.1490458881892,2.4264946212742865e7,2.331914337304847e7
1.9349994852543458e8,948232.4383112043,353.14803931929794,2.4265034709875472e7,2.3316802271564268e7
2.0558170943435663e8,950680.1819051914,353.14619737652856,2.426509390589099e7,2.33144137239858e7
2.176634703432787e8,953151.6426160596,353.1429972868292,2.4265128886968374e7,2.3311977244352315e7
2.297452312522008e8,955652.207934279,353.13769206519225,2.4265144022991538e7,2.330949181505726e7
2.418269921611229e8,958187.3601044565,353.12926301389575,2.426514313106253e7,2.3306955770958073e7
2.5390875307004496e8,960762.8829832636,353.1163799376161,2.4265129598804303e7,2.330436671582104e7
2.6599051397896704e8,963385.0155171454,353.0973755455108,2.4265106470643964e7,2.330172145512682e7
2.7807227488788915e8,966060.545783259,353.07023943217814,2.426507652947096e7,2.3299015983687703e7
2.901540357968112e8,968796.8008353412,353.03263551427307,2.426504233229889e7,2.329624553146355e7
3.0223579670573324e8,971601.6350442283,352.9819442501581,2.426500624524886e7,2.3293404610204633e7
3.143175576146554e8,974483.2837929279,352.91532817319273,2.4264970476250995e7,2.3290487192458067e7
3.2639931852357745e8,977450.2429349571,352.829816466993,2.4264937031423993e7,2.3287486788489036e7
3.384810794324995e8,980511.0949232541,352.7224023060546,2.4264907785906825e7,2.328439669098357e7
3.505628403414216e8,983674.3090233952,352.5901451490634,2.4264884395967454e7,2.328121008694406e7
3.626446012503437e8,986948.0957220867,352.43027020813906,2.426486833813078e7,2.3277920242408693e7
3.7472636215926576e8,990340.2275984399,352.24025774666967,2.4264860899458222e7,2.3274520671859782e7
3.8680812306818783e8,993857.9194773547,352.0179167070265,2.426486311493542e7,2.3271005195458066e7
3.988898839771099e8,997507.6944119893,351.76143897902443,2.4264875853114825e7,2.3267368158702835e7
4.10971644886032e8,1.0012953585613929e6,351.46943294531184,2.426489973099945e7,2.326360437243806e7
4.230534057949541e8,1.005225842041906e6,351.14093712612396,2.4264935177112583e7,2.3259709335070677e7
4.3513516670387614e8,1.0093032487625517e6,350.7754161727837,2.426498242409638e7,2.3255679175333828e7
4.472169276127982e8,1.0135307497014776e6,350.37274295712274,2.4265041526077155e7,2.3251510776375677e7
4.5929868852172035e8,1.0179105594779812e6,349.93317068922835,2.4265112370338544e7,2.3247201810860563e7
4.7138044943064237e8,1.0224439022007249e6,349.45729946607844,2.4265194713717263e7,2.324275081151654e7
4.8346221033956444e8,1.0271309476969838e6,348.94604078957326,2.4265288179337688e7,2.3238157231640704e7
4.955439712484865e8,1.0319707360207029e6,348.4005832477191,2.4265392292504504e7,2.32334215564838e7
5.0762573215740865e8,1.036961111254286e6,347.8223614043787,2.426550648973697e7,2.3228545378482684e7
5.197074930663306e8,1.0420986229959168e6,347.21302911573974,2.4265630129249226e7,2.322353150625331e7
5.317892539752528e8,1.047378399185583e6,346.5744377296216,2.4265762511872325e7,2.3218384112686742e7
5.438710148841748e8,1.0527940751107708e6,345.90861872927525,2.4265902881175417e7,2.3213108806064647e7
5.559527757930969e8,1.0583376304402165e6,345.2177701074117,2.4266050446091358e7,2.320771281565114e7
5.680345367020191e8,1.0639993467363007e6,344.50424511819676,2.426620436866768e7,2.320220502193138e7
5.801162976109412e8,1.0697676892715655e6,343.770542296644,2.426636379593233e7,2.3196596106660765e7
5.921980585198631e8,1.0756292854654826e6,343.01929524394455,2.426652784299358e7,2.3190898557528097e7
6.042798194287852e8,1.0815689497763813e6,342.2532608625469,2.426669561259509e7,2.3185126662818708e7
6.163615803377074e8,1.0875697189796828e6,341.4753052576957,2.4266866203685082e7,2.31792964847054e7
6.284433412466295e8,1.0936130244489983e6,340.68838609923426,2.4267038702932317e7,2.317342567848332e7
6.405251021555516e8,1.0996788794882745e6,339.89553096381815,2.426721221322879e7,2.3167533333740514e7
6.526068630644736e8,1.105746156903483e6,339.099811516608,2.4267385849643208e7,2.3161639692739725e7
6.646886239733956e8,1.111792959000975e6,338.3043130160941,2.4267558743888587e7,2.3155765784887612e7
6.767703848823177e8,1.1177969908826724e6,337.5120998546417,2.4267730070224285e7,2.3149933079341613e7
6.888521457912397e8,1.1237360306698233e6,336.726177480336,2.426789903842855e7,2.3144163007758725e7
7.009339067001619e8,1.1295883831640556e6,335.94945185384626,2.4268064910811733e7,2.3138476527647678e7
7.13015667609084e8,1.1353333548718654e6,335.1846877114739,2.4268227007849857e7,2.313289365297799e7
7.250974285180061e8,1.14095167800235e6,334.43446756292053,2.426838472261777e7,2.312743304461542e7
7.37179189426928e8,1.1464259192067683e6,333.7011531569049,2.42685375196666e7,2.3122111600459833e7
7.492609503358501e8,1.1517408032693565e6,332.9868515761717,2.4268684943626694e7,2.3116944140357338e7
7.613427112447722e8,1.1568834581895173e6,332.29338772313923,2.426882662257902e7,2.3111943164389502e7
7.734244721536943e8,1.161843569944121e6,331.6222848313478,2.4268962268201753e7,2.3107118698257633e7
7.855062330626166e8,1.1666134386865124e6,330.97475393221197,2.42690916763366e7,2.310247823765009e7
7.975879939715385e8,1.1711879467741996e6,330.35169273445507,2.4269214722794965e7,2.3098026776020765e7
8.096697548804606e8,1.1755644434536323e6,329.7536935683439,2.4269331358232267e7,2.3093766914778635e7
8.217515157893827e8,1.1797425593910888e6,329.18105959368717,2.4269441601831194e7,2.3089699042440105e7
8.338332766983048e8,1.1837239680392295e6,328.6338366698941,2.426954553337488e7,2.308582156533565e7
8.459150376072268e8,1.1875112717333548e6,328.1119421654742,2.426964324432887e7,2.3082131972595517e7
8.579967985161489e8,1.1911098558885828e6,327.6149306904189,2.426973493293342e7,2.3078625077044837e7
8.70078559425071e8,1.194526192703046e6,327.1421368754326,2.426982082839016e7,2.3075294635687113e7
8.821603203339931e8,1.1977675528819226e6,326.69278179608864,2.4269901179497972e7,2.307213362661605e7
