"T_s","dp_Pa","T_K","p_inj_Pa","p_out_Pa"
0.0,2.3744124364609867e6,353.15,2.482735853868364e7,2.2452946102222655e7
1.2040981383869157e6,2.3744124364609867e6,353.15000000039515,2.482735853868364e7,2.2452946102222655e7
2.4081962767738313e6,2.4360821005435474e6,353.15000000072297,2.4888565910880003e7,2.2452483810336456e7
3.6122944151607472e6,2.458594751981143e6,353.14999999978767,2.4910578466916524e7,2.245198371493538e7
4.816392553547663e6,2.4701271799466237e6,353.1500000003897,2.492159119537589e7,2.2451464015429266e7
6.020490691934578e6,2.478054316450741e6,353.15000000141947,2.492898198919171e7,2.245092767274097e7
7.2245888303214945e6,2.4843730105436817e6,353.15000000052754,2.4934752537528142e7,2.245037952698446e7
8.42868696870841e6,2.4897307668909132e6,353.1500000009272,2.493955356090552e7,2.2449822794014607e7
9.632785107095325e6,2.494404887410648e6,353.150000000676,2.4943664378977753e7,2.2449259491567105e7
1.0836883245482242e7,2.498549743895013e6,353.150000000712,2.4947240759698316e7,2.2448691015803304e7
1.2040981383869156e7,2.502271402880419e6,353.15000000015766,2.495038964363724e7,2.244811824075682e7
1.3245079522256073e7,2.5056476516443156e6,353.1500000002669,2.495318936989384e7,2.2447541718249526e7
1.4449177660642989e7,2.5087378676327765e6,353.1500000006435,2.495569966735663e7,2.2446961799723852e7
1.5653275799029905e7,2.5115883732442446e6,353.14999999987026,2.495796708224627e7,2.2446378709002025e7
1.685737393741682e7,2.5142358485270515e6,353.1500000004044,2.4960028437111393e7,2.244579258858434e7
1.8061472075803734e7,2.516709632398594e6,353.15000000018426,2.4961913174090356e7,2.244520354169176e7
1.926557021419065e7,2.5190334085966013e6,353.15000000015715,2.496364506567087e7,2.244461165707427e7
2.0469668352577567e7,2.5212266717431135e6,353.14999999997804,2.4965243667896815e7,2.24440169961537e7
2.1673766490964483e7,2.5233055536029898e6,353.15000000007603,2.4966725147751376e7,2.2443419594148386e7
2.28778646293514e7,2.52528352897536e6,353.15000000005165,2.4968103008205067e7,2.2442819479229707e7
2.4081962767738312e7,2.52717195302321e6,353.15000000025,2.4969388626302995e7,2.2442216673279785e7
2.528606090612523e7,2.5289804712134786e6,353.15000000010207,2.4970591667349555e7,2.2441611196136076e7
2.6490159044512145e7,2.530717337566469e6,353.1500000005986,2.4971720403704196e7,2.2441003066137727e7
2.769425718289906e7,2.5323896641879417e6,353.1500000005811,2.4972781964329198e7,2.2440392300141256e7
2.8898355321285978e7,2.5340036169150397e6,353.15000000067005,2.497378253201037e7,2.243977891509533e7
3.0102453459672894e7,2.535564565292701e6,353.1499999996044,2.4974727495635252e7,2.243916293034255e7
3.130655159805981e7,2.5370772171303444e6,353.14999999992386,2.497562157963929e7,2.2438544362508945e7
3.2510649736446727e7,2.538545721139692e6,353.1499999997523,2.4976468949171524e7,2.2437923228031833e7
3.371474787483364e7,2.539973749172002e6,353.1500000007032,2.4977273291009575e7,2.2437299541837573e7
3.4918846013220556e7,2.541364564036526e6,353.15000000084456,2.4978037883225713e7,2.2436673319189187e7
3.841073061454261e7,2.5450982777280435e6,353.14999999977135,2.497993424240564e7,2.24348359646776e7
4.797545800077259e7,2.553943403823979e6,353.14999999920093,2.4983715866137818e7,2.242977246231384e7
5.754018538700257e7,2.5620983726708405e6,353.14999999772857,2.498667444479276e7,2.242457607212192e7
6.710491277323256e7,2.5697722058596686e6,353.14999998232474,2.49889826515531e7,2.2419210445693433e7
7.666964015946253e7,2.5771099368406683e6,353.14999990403464,2.499079495397227e7,2.24136850171316e7
8.62343675456925e7,2.584215847514689e6,353.1499995521064,2.4992221500408124e7,2.2408005652893435e7
9.579909493192248e7,2.5911662577349693e6,353.1499982610851,2.499334278161582e7,2.240217652388085e7
1.0536382231815246e8,2.5980183213090487e6,353.14999416078433,2.4994219259502877e7,2.2396200938193828e7
