"T_s","dp_Pa","T_K","p_inj_Pa","p_out_Pa"
0.0,1.5534704332472708e7,353.15,3.0947528188820746e7,1.5412823856348038e7
4.96551724137931e6,1.5534704332472708e7,353.1499999999461,3.0947528188820746e7,1.5412823856348038e7
9.93103448275862e6,1.5907919303342002e7,353.1500000000126,3.131778140603367e7,1.5409862102691667e7
1.489655172413793e7,1.6057255225877762e7,353.149999999981,3.1463846839714985e7,1.5406591613837224e7
1.986206896551724e7,1.6134088268344948e7,353.1500000000362,3.1537303932314478e7,1.540321566396953e7
2.482758620689655e7,1.6185288673466353e7,353.15000000001623,3.1585035008794706e7,1.5399746335328354e7
2.979310344827586e7,1.6225264255647318e7,353.1500000000025,3.1621472967756957e7,1.5396208712109638e7
3.475862068965517e7,1.6258928309477722e7,353.15000000007615,3.1651549036246017e7,1.5392620726768294e7
3.972413793103448e7,1.6288302628320206e7,353.1500000000718,3.167729594133134e7,1.5388993313011132e7
4.4689655172413796e7,1.6314432159344459e7,353.14999999998605,3.169976545464774e7,1.538533329530328e7
4.96551724137931e7,1.6337972787609868e7,353.150000000046,3.171961786675834e7,1.5381645079148471e7
5.4620689655172415e7,1.6359389951009713e7,353.15000000002027,3.1737321489544466e7,1.5377931538534753e7
5.958620689655172e7,1.6379036301480187e7,353.14999999998236,3.1753230858276416e7,1.5374194556796229e7
6.4551724137931034e7,1.6397188340768712e7,353.1500000000329,3.1767623728264086e7,1.5370435387495374e7
6.951724137931034e7,1.641406625072895e7,353.1500000000738,3.1780721340281006e7,1.5366655089552056e7
7.448275862068966e7,1.6429848875039712e7,353.1500000000953,3.179270329130033e7,1.5362854416260619e7
7.944827586206897e7,1.6444682777646426e7,353.15000000004835,3.1803716690946247e7,1.5359033913299821e7
8.441379310344827e7,1.645868912794858e7,353.15000000006427,3.1813883136359785e7,1.5355194008411204e7
8.937931034482759e7,1.6471968952585474e7,353.15000000007996,3.1823304005288444e7,1.535133505270297e7
9.43448275862069e7,1.6484607146232806e7,353.15000000003016,3.1832064488744535e7,1.5347457342511728e7
9.93103448275862e7,1.6496675571281351e7,353.1500000000619,3.1840236705221426e7,1.5343561133940075e7
1.0427586206896552e8,1.6508235475615935e7,353.1499999999631,3.1847882128596883e7,1.5339646652980948e7
1.0924137931034483e8,1.6519339396203665e7,353.1500000000358,3.1855053497599103e7,1.5335714101395437e7
1.1420689655172414e8,1.6530032668898478e7,353.15000000008996,3.1861796330324356e7,1.5331763661425877e7
1.1917241379310344e8,1.6540354636337882e7,353.15000000011963,3.18681501350376e7,1.532779549869972e7
1.2413793103448276e8,1.6550339621529285e7,353.15000000010167,3.187414938508214e7,1.5323809763552856e7
1.2910344827586207e8,1.6560017717146825e7,353.1500000000643,3.1879824310941584e7,1.531980659379476e7
1.3406896551724137e8,1.6569415431404259e7,353.15000000007905,3.1885201546282284e7,1.5315786114878025e7
1.3903448275862068e8,1.6578556218355859e7,353.1500000000382,3.189030466042172e7,1.5311748442065863e7
1.44e8,1.6587460917217614e7,353.149999999909,3.1895154598019853e7,1.530769368080224e7
1.584e8,1.661138676365305e7,353.14999999999895,3.190718028836234e7,1.529579352470929e7
1.9784347826086956e8,1.666818895022197e7,353.1500000000895,3.193113752488972e7,1.5262948574667748e7
2.3728695652173913e8,1.672065415030907e7,353.1499999997271,3.1949849580345415e7,1.5229195430036345e7
2.767304347826087e8,1.6770116910436742e7,353.1499999971442,3.196442212505944e7,1.5194305214622699e7
3.1617391304347825e8,1.6817500707942434e7,353.14999998211204,3.197583843649228e7,1.5158337728549844e7
3.556173913043478e8,1.68634702433597e7,353.1499999128602,3.1984800621154085e7,1.5121330377794387e7
3.950608695652174e8,1.690851275584943e7,353.14999964575134,3.199182310141565e7,1.5083310345566222e7
4.3450434782608694e8,1.695299187087889e7,353.1499987551972,3.199729211359909e7,1.5044300242720203e7
4.739478260869565e8,1.69971832969362e7,353.149996123028,3.2001504184978336e7,1.5004320888042137e7
5.1339130434782606e8,1.7041298671119533e7,353.1499890863384,3.200469137605852e7,1.4963392704938987e7
5.528347826086956e8,1.708550199538038e7,353.1499718304886,3.200703842963485e7,1.492153643425447e7
5.922782608695652e8,1.712992126670085e7,353.149932577153,3.2008694617988303e7,1.4878773351287456e7
6.317217391304348e8,1.7174656614717633e7,353.14984900398053,3.2009781893724922e7,1.483512527900729e7
6.711652173913044e8,1.7219786880527433e7,353.14968125623307,3.201040111054688e7,1.4790614230019446e7
7.106086956521739e8,1.7265374367466714e7,353.1493619099033,3.2010636131775502e7,1.4745261764308788e7
7.500521739130435e8,1.731146894267166e7,353.14878236542785,3.201055724013969e7,1.4699088297468029e7
7.89495652173913e8,1.7358111310786117e7,353.14777541174584,3.2010223428536184e7,1.4652112117750067e7
8.289391304347826e8,1.740533650282682e7,353.1460940951613,3.2009684389860507e7,1.4604347887033686e7
8.683826086956521e8,1.7453176394565977e7,353.14338754061583,3.200898205030911e7,1.4555805655743133e7
9.078260869565217e8,1.750166242922017e7,353.1391749405251,3.200815145602366e7,1.4506489026803488e7
9.472695652173913e8,1.755082783827725e7,353.1328194725438,3.2007221815461613e7,1.445639397718436e7
9.867130434782609e8,1.7600709700431563e7,353.1235043396221,3.200621730620414e7,1.4405507605772577e7
1.0261565217391304e9,1.765135077191711e7,353.1102133614397,3.200515744494693e7,1.4353806673029821e7
1.0656e9,1.770280070354115e7,353.09171851669845,3.2004058176326893e7,1.4301257472785745e7
1.1050434782608695e9,1.775511638097772e7,353.0665765133624,3.200293174394612e7,1.4247815362968402e7
1.1444869565217392e9,1.7808363185374007e7,353.0331358664356,3.200178749501385e7,1.4193424309639847e7
1.1839304347826087e9,1.7862613626617998e7,352.9895551464231,3.2000632506077573e7,1.4138018879459577e7
1.2233739130434783e9,1.791794741303731e7,352.93383212988425,3.1999471147636294e7,1.4081523734598983e7
1.2628173913043478e9,1.7974450289215714e7,352.8638426374631,3.199830648953609e7,1.4023856200320378e7
1.3022608695652175e9,1.8032212416228946e7,352.7773870226054,3.199714001820767e7,1.3964927601978723e7
1.341704347826087e9,1.8091327437908895e7,352.6722416603731,3.1995971530889202e7,1.3904644092980307e7
1.3811478260869565e9,1.815189000967451e7,352.5462124491972,3.1994800737467464e7,1.384291072779295e7
1.420591304347826e9,1.8213995614323758e7,352.39718731102766,3.1993626056224167e7,1.3779630441900408e7
1.4600347826086957e9,1.8277737751290724e7,352.2231849367022,3.1992445664107576e7,1.3714707912816854e7
1.4994782608695652e9,1.8343207445287697e7,352.02239751556203,3.199125760647914e7,1.3648050161191445e7
1.5389217391304348e9,1.8410492033313774e7,351.79322585357187,3.1990059684615675e7,1.3579567651301904e7
1.5783652173913043e9,1.84796736842264e7,351.53430601673836,3.1988849809295192e7,1.3509176125068793e7
1.617808695652174e9,1.8550828964389004e7,351.24452735926445,3.1987626031978626e7,1.3436797067589624e7
