"T_s","dp_Pa","T_K","p_inj_Pa","p_out_Pa"
0.0,3.1072128289513618e7,353.15,3.689777428988117e7,5.825646000367554e6
993103.448275862,3.1072128289513618e7,353.14999999999577,3.689777428988117e7,5.825646000367554e6
1.986206896551724e6,3.181875521869962e7,353.1500000000284,3.763847445397761e7,5.819719235277988e6
2.9793103448275863e6,3.2116768962476477e7,353.1500000000321,3.792994137863428e7,5.813172416157806e6
3.972413793103448e6,3.226991317708266e7,353.1499999999558,3.807632642698877e7,5.8064132499061115e6
4.96551724137931e6,3.237202327615218e7,353.15000000000197,3.8171490776876904e7,5.799467500724726e6
5.958620689655173e6,3.245183403574301e7,353.14999999999645,3.8244220426234744e7,5.792386390491734e6
6.951724137931035e6,3.2519102463099174e7,353.15000000004306,3.83043084446039e7,5.785205981504724e6
7.944827586206896e6,3.2577831729312036e7,353.1499999999926,3.835577968560851e7,5.777947956296477e6
8.937931034482758e6,3.2630090539289087e7,353.1500000000059,3.840071622457362e7,5.770625685284533e6
9.93103448275862e6,3.2677179808993995e7,353.15000000005216,3.844042751607941e7,5.763247707085414e6
1.0924137931034483e7,3.2720024859517198e7,353.1500000000409,3.847584439526577e7,5.755819535748575e6
1.1917241379310345e7,3.2759328194997504e7,353.1500000000209,3.850767294569344e7,5.748344750695936e6
1.2910344827586208e7,3.2795641500019338e7,353.15000000001214,3.853646721905183e7,5.740825719032493e6
1.390344827586207e7,3.282940463912218e7,353.1499999999942,3.8562669093951315e7,5.733264454829132e6
1.489655172413793e7,3.286097520323248e7,353.14999999999435,3.858663760805529e7,5.725662404822815e6
1.5889655172413792e7,3.289064648266557e7,353.1500000000009,3.860866710656673e7,5.71802062390116e6
1.6882758620689657e7,3.291866108436801e7,353.15000000001226,3.862900102985744e7,5.710339945489432e6
1.7875862068965517e7,3.294522136166383e7,353.1500000000268,3.8647842423069045e7,5.702621061405215e6
1.886896551724138e7,3.2970497394771896e7,353.14999999997144,3.866536195564809e7,5.694864560876189e6
1.986206896551724e7,3.299463316858357e7,353.1500000000002,3.8681704125908196e7,5.687070957324629e6
2.0855172413793102e7,3.3017751399923146e7,353.14999999997667,3.869699210667045e7,5.679240706747303e6
2.1848275862068966e7,3.3039957343538903e7,353.1499999999754,3.87113315616434e7,5.671374218104495e6
2.2841379310344826e7,3.306134181446545e7,353.15000000000293,3.872481367678536e7,5.66347186231991e6
2.383448275862069e7,3.3081983608662874e7,353.15000000001965,3.873751758560111e7,5.655533976938233e6
2.482758620689655e7,3.310195145477669e7,353.1500000000232,3.874951232470705e7,5.647560869930362e6
2.5820689655172415e7,3.3121305598574497e7,353.1499999999899,3.876085842180867e7,5.63955282323417e6
2.6813793103448275e7,3.3140099098408278e7,353.1500000000038,3.8771609193300165e7,5.631510094891888e6
2.780689655172414e7,3.315837889060147e7,353.1499999999912,3.878181181194853e7,5.623432921347057e6
2.88e7,3.317618667061144e7,353.1499999999648,3.879150819028511e7,5.615321519673669e6
3.168e7,3.3224031213378612e7,353.1499999999399,3.881554504371265e7,5.591513830334041e6
3.9568695652173914e7,3.333761065716841e7,353.1499999999316,3.886341648918492e7,5.525805832016513e6
4.745739130434783e7,3.3442530927535363e7,353.1499999996306,3.890081513048301e7,5.458284202947647e6
5.534608695652174e7,3.3541454622968096e7,353.1499999972224,3.892994193205122e7,5.388487309083123e6
6.323478260869565e7,3.363622511213766e7,353.1499999828772,3.89527603519716e7,5.316535239833935e6
7.112347826086956e7,3.372816979208483e7,353.14999991602036,3.8970672724741735e7,5.242502932656904e6
7.901217391304348e7,3.3818261981045604e7,353.14999965769493,3.898470670744152e7,5.166444726395917e6
8.690086956521739e7,3.3907228269090466e7,353.1499987953813,3.899563401639996e7,5.088405747309489e6
9.47895652173913e7,3.399561971371633e7,353.14999624164636,3.9004047215407655e7,5.008427501691324e6
1.0267826086956522e8,3.4083859415715836e7,353.1499894030633,3.901041009791674e7,4.926550682200901e6
1.1056695652173913e8,3.417227536663795e7,353.14997260519306,3.9015091955819905e7,4.842816589181953e6
1.1845565217391305e8,3.4261123629670456e7,353.1499343320156,3.9018391199084885e7,4.757267569414433e6
1.2634434782608695e8,3.435060455751862e7,353.1498527209771,3.902055163248205e7,4.669947074963436e6
1.3423304347826087e8,3.444087599812227e7,353.1496886716056,3.902177495769387e7,4.580898959571602e6
1.4212173913043478e8,3.4532062651768625e7,353.14937592804586,3.902222886159124e7,4.490166209822617e6
1.500104347826087e8,3.4624264357178606e7,353.1488076072591,3.9022053941792704e7,4.397789584614099e6
1.578991304347826e8,3.47175625089775e7,353.14781889764026,3.902136821942095e7,4.303805710443446e6
1.6578782608695653e8,3.481202726719674e7,353.1461660469651,3.9020271268083274e7,4.208244000886537e6
1.7367652173913044e8,3.49077221708414e7,353.14350226638794,3.9018847020841695e7,4.1111248500002944e6
1.8156521739130434e8,3.500470997121646e7,353.139351747414,3.9017165775192775e7,4.0124558039763146e6
1.8945391304347825e8,3.5103056708548166e7,353.13308353778393,3.901528607576317e7,3.9122293672150043e6
1.973426086956522e8,3.5202836128178135e7,353.12388746215885,3.901325652224748e7,3.810420394069346e6
2.052313043478261e8,3.530413317308565e7,353.1107545179832,3.90111162337482e7,3.7069830606625443e6
2.1312e8,3.5407046646577165e7,353.0924641572105,3.900889736982376e7,3.6018507232465977e6
2.210086956521739e8,3.551168955778432e7,353.0675805500829,3.90066245033332e7,3.494934945548881e6
2.288973913043478e8,3.5618192183476396e7,353.03445933553996,3.9004316486394525e7,3.3861243029181254e6
2.3678608695652175e8,3.5726698990047336e7,352.991265549605,3.9001987694893286e7,3.2752887048459486e6
2.4467478260869566e8,3.583736900537513e7,352.9360024838936,3.899964682207645e7,3.162277816701318e6
2.5256347826086956e8,3.595037333508985e7,352.86655028058067,3.89973002270627e7,3.046926891972854e6
2.6045217391304347e8,3.606589243954346e7,352.7807122385841,3.899495087591683e7,2.92905843637337e6
2.683408695652174e8,3.618411342619403e7,352.67626617799186,3.89925984211312e7,2.8084849949371708e6
2.762295652173913e8,3.63052260135981e7,352.55101787495806,3.899024233617263e7,2.68501632257453e6
2.841182608695652e8,3.6429422033653274e7,352.4028535368797,3.8987879362380035e7,2.558457328726763e6
2.920069565217391e8,3.655688903429833e7,352.22978855251984,3.8985505974979416e7,2.4286169406810813e6
2.9989565217391306e8,3.668781062772425e7,352.0300102389738,3.8983118081431314e7,2.2953074537070612e6
3.0778434782608694e8,3.682236276068239e7,351.8019129814336,3.898071138240722e7,2.158348621724827e6
3.156730434782609e8,3.696071191790516e7,351.5441248860887,3.897828151349326e7,2.0175695955881013e6
3.235617391304348e8,3.710301315086679e7,351.25552581474807,3.897582464742022e7,1.872811496553428e6
3.314504347826087e8,3.7249408982971124e7,350.93525730203766,3.8973337187744915e7,1.723928204773789e6
3.393391304347826e8,3.740002651131999e7,350.5827253851478,3.897081621668159e7,1.5707897053616035e6
3.472278260869565e8,3.7554976814402215e7,350.1975977036861,3.896825938112016e7,1.413282566717942e6
3.5511652173913044e8,3.771435225460189e7,349.7797964056391,3.8965665173575915e7,1.25131291897403e6
3.630052173913044e8,3.7878224356458426e7,349.32948838186394,3.896303251455564e7,1.0848081580972187e6
3.7089391304347825e8,3.804664177897421e7,348.84707420664597,3.896036130676502e7,913719.5277908058
3.787826086956522e8,3.821962657733909e7,348.33317692591146,3.895765203544354e7,738025.4581044432
3.8667130434782606e8,3.839717221208343e7,347.7886314806167,3.895490575475025e7,557733.5426668255
3.9456e8,3.857923847464846e7,347.2144752799325,3.8952124495923065e7,372886.0212746051
4.0244869565217394e8,3.876574968208772e7,346.6119400108157,3.894931041801891e7,183560.7359311844
4.103373913043478e8,3.895658845091828e7,345.98244461565673,3.894646688013592e7,-10121.570782352677
4.1822608695652175e8,3.9151594498410635e7,345.3275889552732,3.894359722933353e7,-207997.26907710746
4.261147826086956e8,3.935055840400942e7,344.64914776191966,3.894070581269242e7,-409852.5913169953
4.3400347826086956e8,3.955322082919173e7,343.9490640879963,3.8937797136069246e7,-615423.6931224854
4.418921739130435e8,3.975926849725334e7,343.2294417319756,3.8934876303858735e7,-824392.1933946088
4.497808695652174e8,3.996833341260914e7,342.49253595527455,3.8931948856372915e7,-1.036384556236225e6
4.576695652173913e8,4.017999313755575e7,341.740741866455,3.8929020495828845e7,-1.2509726417269055e6
4.655582608695652e8,4.0393771006651714e7,340.97658017563396,3.8926097428121224e7,-1.4676735785304916e6
4.734469565217391e8,4.060914018523198e7,340.2026798050041,3.892318589720289e7,-1.6859542880290977e6
4.8133565217391306e8,4.082552767834127e7,339.4217572285919,3.892029231864057e7,-1.9052353597007021e6
4.8922434782608694e8,4.104232066569482e7,338.63659251701137,3.891742324900397e7,-2.1248974166908497e6
4.971130434782609e8,4.1258875020136036e7,337.8500021328598,3.891458508666377e7,-2.344289933472268e6
5.050017391304348e8,4.14745242381613e7,337.0648088003804,3.891178420744752e7,-2.562740030713785e6
5.128904347826087e8,4.168859061727469e7,336.2838089177973,3.8909026745938115e7,-2.7795638713365705e6
5.207791304347826e8,4.190039707897484e7,335.5097382339562,3.890631846881385e7,-2.994078610160995e6
5.286678260869565e8,4.210927869579473e7,334.7452366985779,3.890366484529483e7,-3.2056138504998954e6
