"T_s","dp_Pa","T_K","p_inj_Pa","p_out_Pa"
0.0,1.7886363304911926e6,353.15,2.5706074747819934e7,2.391743841732874e7
1.5724137931034483e6,1.7886363304911926e6,353.15000000000555,2.5706074747819934e7,2.391743841732874e7
3.1448275862068967e6,1.8326926569951028e6,353.15000000045245,2.574980333469521e7,2.3917110677700106e7
4.717241379310345e6,1.8504219273524955e6,353.15000000038077,2.5767171628960185e7,2.391674970160769e7
6.289655172413793e6,1.8595643445361108e6,353.15000000034604,2.5775935391902592e7,2.391637104736648e7
7.8620689655172415e6,1.8656676500538066e6,353.15000000123166,2.5781645030137613e7,2.3915977380083807e7
9.43448275862069e6,1.870439268169295e6,353.15000000004613,2.578601288653813e7,2.3915573618368834e7
1.1006896551724138e7,1.874459466585353e6,353.15000000052686,2.57896226229855e7,2.3915163156400148e7
1.2579310344827587e7,1.8779668225886598e6,353.15000000098377,2.579271478352574e7,2.391474796093708e7
1.4151724137931034e7,1.8810851609537601e6,353.15000000008047,2.5795414322013646e7,2.3914329161059886e7
1.5724137931034483e7,1.8838926748868152e6,353.15000000036406,2.5797800090175778e7,2.3913907415288962e7
1.7296551724137932e7,1.8864451200643368e6,353.14999999980955,2.5799928227360867e7,2.391348310729653e7
1.886896551724138e7,1.8887848631971963e6,353.1500000004244,2.5801841320911083e7,2.3913056457713887e7
2.0441379310344826e7,1.8909450715334788e6,353.15000000021666,2.5803572669708543e7,2.3912627598175064e7
2.2013793103448275e7,1.8929523040235415e6,353.1500000002273,2.580514892002544e7,2.39121966160019e7
2.3586206896551725e7,1.8948281399517506e6,353.1499999997889,2.5806591703305777e7,2.3911763563354027e7
2.5158620689655174e7,1.8965902359215468e6,353.15000000002584,2.5807918707907308e7,2.391132847198576e7
2.673103448275862e7,1.898253158300642e6,353.15000000018165,2.580914452230691e7,2.391089136400627e7
2.8303448275862068e7,1.8998290285806544e6,353.1500000004572,2.581028128508187e7,2.3910452256501216e7
2.9875862068965517e7,1.9013280152245425e6,353.14999999935935,2.5811339179066766e7,2.3910011163842224e7
3.1448275862068966e7,1.902758713417381e6,353.14999999919166,2.581232681255339e7,2.390956809913601e7
3.3020689655172415e7,1.904128440862015e6,353.1499999997848,2.5813251515078735e7,2.390912307421672e7
3.4593103448275864e7,1.905443468772389e6,353.15000000052225,2.5814119570069294e7,2.3908676101296905e7
3.616551724137931e7,1.9067092058222294e6,353.14999999956166,2.5814936398100574e7,2.3908227192278344e7
3.773793103448276e7,1.907930344171226e6,353.1499999986727,2.581570670287091e7,2.3907776358699683e7
3.9310344827586204e7,1.9091109765989147e6,353.1500000003809,2.5816434588795234e7,2.390732361219632e7
4.088275862068965e7,1.9102546914893948e6,353.15000000016056,2.5817123655765906e7,2.390686896427651e7
4.24551724137931e7,1.9113646502504945e6,353.1500000010456,2.5817777076317526e7,2.3906412426067032e7
4.402758620689655e7,1.9124436509966962e6,353.15000000100815,2.5818397659026083e7,2.3905954008029386e7
4.56e7,1.9134941802339144e6,353.1499999998823,2.581898790094457e7,2.3905493720710654e7
5.016e7,1.9163116019154973e6,353.1500000011037,2.5820454315758098e7,2.39041427138426e7
6.2650434782608695e7,1.9229706193351522e6,353.1500000018174,2.582338997006265e7,2.39004193507275e7
7.514086956521739e7,1.929097287999764e6,353.1499999961627,2.582569589750523e7,2.3896598609505467e7
8.76313043478261e7,1.9348512072943337e6,353.14999998737,2.5827503682408344e7,2.389265247511401e7
1.0012173913043478e8,1.9403431030934826e6,353.1499999284758,2.582893099441736e7,2.3888587891323876e7
1.1261217391304348e8,1.945652781066358e6,353.14999966260393,2.5830061850550912e7,2.3884409069484554e7
1.2510260869565217e8,1.9508388411840498e6,353.1499986796888,2.583095778663937e7,2.388011894545532e7
1.3759304347826087e8,1.95594512928918e6,353.1499955319215,2.5831664977385007e7,2.3875719848095827e7
1.5008347826086956e8,1.961005010021221e6,353.149986591623,2.5832218848084655e7,2.3871213838063434e7
1.6257391304347825e8,1.9660442568598315e6,353.1499635929815,2.5832647123052634e7,2.3866602866192803e7
1.7506434782608697e8,1.9710830266252756e6,353.1499093223826,2.5832971864107665e7,2.386188883748239e7
1.8755478260869566e8,1.9761372841675952e6,353.14979045863953,2.5833210902453408e7,2.3857073618285812e7
2.0004521739130434e8,1.9812198353567608e6,353.14954670830076,2.5833378829975687e7,2.3852158994618926e7
