"T_s","dp_Pa","T_K","p_inj_Pa","p_out_Pa"
0.0,894318.1652330868,353.15,2.535303737391669e7,2.4458719208683603e7
1.5724137931034483e6,894318.1652330868,353.1499999990627,2.535303737391669e7,2.4458719208683603e7
3.1448275862068967e6,916346.3285403699,353.1499999994437,2.5374901667360697e7,2.4458555338820327e7
4.717241379310345e6,925210.9636729509,353.150000000555,2.5383585814471815e7,2.4458374850798864e7
6.289655172413793e6,929782.1722583622,353.1499999989346,2.5387967695949208e7,2.4458185523690846e7
7.8620689655172415e6,932833.825031668,353.1499999988705,2.5390822515055355e7,2.4457988690023687e7
9.43448275862069e6,935219.634130124,353.150000001447,2.539300644325485e7,2.4457786809124727e7
1.1006896551724138e7,937229.7332816534,353.1500000009852,2.539481131150306e7,2.4457581578221407e7
1.2579310344827587e7,938983.4113009274,353.1499999998504,2.5396357391777597e7,2.445737398047667e7
1.4151724137931034e7,940542.5804742761,353.1499999994039,2.5397707160994407e7,2.445716458052013e7
1.5724137931034483e7,941946.3374541849,353.1500000023711,2.5398900045096405e7,2.445695370764222e7
1.7296551724137932e7,943222.559977144,353.1499999990243,2.5399964113744885e7,2.445674155376774e7
1.886896551724138e7,944392.4315832257,353.14999999734414,2.5400920660466854e7,2.4456528228883628e7
2.0441379310344826e7,945472.5357490554,353.1499999989697,2.5401786334863927e7,2.445631379911487e7
2.2013793103448275e7,946476.1519887522,353.14999999926215,2.5402574460038025e7,2.4456098308049273e7
2.3586206896551725e7,947414.0699572638,353.1499999993491,2.540329585164435e7,2.4455881781687085e7
2.5158620689655174e7,948295.1180006824,353.15000000038265,2.540395935391834e7,2.4455664235917658e7
2.673103448275862e7,949126.5791470483,353.1500000009445,2.5404572261125844e7,2.4455445681978796e7
2.8303448275862068e7,949914.5142469853,353.1500000002733,2.5405140642535683e7,2.4455226128288697e7
2.9875862068965517e7,950664.0075817779,353.15000000122063,2.540566958955162e7,2.4455005581969842e7
3.1448275862068966e7,951379.3567099534,353.14999999901363,2.5406163406248905e7,2.445478404953895e7
3.3020689655172415e7,952064.2204337306,353.15000000259914,2.5406625757541306e7,2.4454561537107576e7
3.4593103448275864e7,952721.7343687229,353.1500000015841,2.5407059785046745e7,2.4454338050678022e7
3.616551724137931e7,953354.6029440947,353.15000000178964,2.540746819903518e7,2.4454113596091084e7
3.773793103448276e7,953965.1720798835,353.1500000010717,2.5407853351455808e7,2.4453888179375924e7
3.9310344827586204e7,954555.4883225374,353.15000000116544,2.5408217294377077e7,2.445366180605454e7
4.088275862068965e7,955127.345697958,353.15000000105556,2.540856182792084e7,2.445343448222288e7
4.24551724137931e7,955682.3251157142,353.14999999984707,2.54088885381853e7,2.4453206213069584e7
4.402758620689655e7,956221.8254768401,353.15000000041,2.5409198829534315e7,2.4452977004057474e7
4.56e7,956747.0901200138,353.15000000065305,2.540949395047731e7,2.4452746860357296e7
5.016e7,958155.8009915128,353.1500000000405,2.541022715785486e7,2.4452071356863346e7
6.2650434782608695e7,961485.3096610457,353.1500000006945,2.541169498505368e7,2.4450209675392635e7
7.514086956521739e7,964548.6439681165,353.149999997223,2.5412847948795557e7,2.444829930482744e7
8.76313043478261e7,967425.6036827974,353.14999998720884,2.541375184120647e7,2.444632623752367e7
1.0012173913043478e8,970171.5515226461,353.1499999246142,2.541446549722285e7,2.4444293945700202e7
1.1261217391304348e8,972826.3904836029,353.14999966222496,2.541503092531842e7,2.4442204534834817e7
1.2510260869565217e8,975419.4206132293,353.1499986776655,2.5415478893285844e7,2.4440059472672615e7
1.3759304347826087e8,977972.5646306165,353.1499955320727,2.541583248870686e7,2.4437859924076244e7
1.5008347826086956e8,980502.504941456,353.149986587902,2.5416109424096603e7,2.4435606919155147e7
1.6257391304347825e8,983022.1283795871,353.1499635911367,2.5416323561572377e7,2.443330143319279e7
1.7506434782608697e8,985541.51330458,353.14990931880607,2.5416485932042386e7,2.4430944418737806e7
1.8755478260869566e8,988068.6419860125,353.149790452853,2.5416605451277398e7,2.4428536809291385e7
2.0004521739130434e8,990609.917640239,353.1495467002761,2.541668941501567e7,2.4426079497375432e7
2.1253565217391303e8,993170.548106987,353.1490752712236,2.541674384630092e7,2.442357329819393e7
2.2502608695652175e8,995754.894831296,353.1482101647982,2.5416773780899785e7,2.442101888606849e7
2.3751652173913044e8,998366.7209577002,353.14669626830107,2.5416783433859278e7,2.4418416712901577e7
2.5000695652173913e8,1.001009442559272e6,353.14415892744836,2.541677635847366e7,2.4415766915914387e7
2.624973913043478e8,1.0036863165892772e6,353.14007070625075,2.5416755549763683e7,2.4413069233174406e7
2.749878260869565e8,1.0064006694970652e6,353.13371771856214,2.5416723544211935e7,2.441032287471487e7
2.874782608695652e8,1.0091560154023767e6,353.12416880316005,2.541668247529856e7,2.4407526459896185e7
2.9996869565217394e8,1.0119562019548416e6,353.11025103656544,2.5416634120993275e7,2.4404677919038434e7
3.124591304347826e8,1.0148054999330528e6,353.0905351323667,2.541657996288617e7,2.4401774462953117e7
3.249495652173913e8,1.0177086344837993e6,353.06333364819835,2.5416521214023538e7,2.439881257953974e7
3.3744e8,1.020670825875666e6,353.026714010455,2.5416458839635182e7,2.4395788013759516e7
3.499304347826087e8,1.0236977423008718e6,352.9785269537388,2.541639363073981e7,2.439269588843894e7
3.624208695652174e8,1.0267954196667708e6,352.9164494949184,2.5416326167442687e7,2.4389530747775916e7
3.7491130434782606e8,1.0299702228455655e6,352.83804029558877,2.541625690566935e7,2.4386286682823785e7
3.874017391304348e8,1.0332286845323853e6,352.74080382212753,2.5416186178717464e7,2.438295749418508e7
3.998921739130435e8,1.0365774333221875e6,352.62225915431486,2.5416114178307243e7,2.4379536744985055e7
4.123826086956522e8,1.0400230379356034e6,352.4800089129337,2.5416041072089303e7,2.43760180341537e7
4.248730434782609e8,1.0435719613324814e6,352.31180406732335,2.5415966918757763e7,2.437239495742528e7
4.3736347826086956e8,1.0472303800059408e6,352.1156009120628,2.5415891747667793e7,2.4368661367661852e7
4.4985391304347825e8,1.0510041769237183e6,351.88960759217144,2.541581556304635e7,2.4364811386122633e7
4.6234434782608694e8,1.0548988382678851e6,351.6323186158063,2.5415738337890375e7,2.436083949962249e7
4.748347826086956e8,1.058919370178219e6,351.3425369899147,2.541566004155539e7,2.435674067137717e7
4.873252173913044e8,1.0630702964875847e6,351.0193845809974,2.541558064336275e7,2.4352510346875165e7
4.9981565217391306e8,1.0673555691338032e6,350.6623022192766,2.541550011517065e7,2.4348144546036847e7
5.1230608695652175e8,1.071778529874269e6,350.27104158024986,2.54154184379624e7,2.4343639908088133e7
5.2479652173913044e8,1.0763418614765517e6,349.84565112384985,2.5415335610854253e7,2.43389937493777e7
5.372869565217391e8,1.0810475347929038e6,349.3864584745277,2.5415251641040105e7,2.43342041062472e7
5.497773913043479e8,1.0858967095796578e6,348.89405122527404,2.541516655551591e7,2.4329269845936254e7
5.622678260869565e8,1.0908896987970397e6,348.36925795654776,2.5415080395022277e7,2.4324190696225237e7
5.747582608695652e8,1.0960258211156912e6,347.8131307050029,2.5414993221824963e7,2.431896740070927e7
5.872486956521739e8,1.1013033544640206e6,347.22692951682893,2.5414905104782976e7,2.4313601750318956e7
5.997391304347826e8,1.1067193606345393e6,346.612109458996,2.5414816143981025e7,2.4308096783346485e7
6.122295652173913e8,1.1122696301974766e6,345.97030975933205,2.541472643532978e7,2.4302456805132303e7
6.2472e8,1.1179485068126395e6,345.30334474210025,2.5414636108958837e7,2.4296687602146197e7
6.372104347826087e8,1.123748817276474e6,344.6131956891061,2.541454529645607e7,2.4290796479179595e7
6.497008695652174e8,1.1296617694667578e6,343.9020028585104,2.541445414498651e7,2.4284792375519753e7
6.621913043478261e8,1.135676862736158e6,343.17205686463194,2.541436281924998e7,2.4278685956513822e7
6.746817391304348e8,1.1417818989648558e6,342.4257883716359,2.5414271483553734e7,2.4272489584588878e7
6.871721739130435e8,1.1479629420776144e6,341.6657556729528,2.541418032320551e7,2.4266217381127894e7
6.996626086956521e8,1.1542044216234908e6,340.89462934791493,2.541408952228935e7,2.425988510066586e7
7.121530434782609e8,1.160489232873015e6,340.11517361285735,2.5413999271713313e7,2.4253510038840298e7
7.246434782608696e8,1.1667989069154002e6,339.3302242124313,2.5413909769082524e7,2.4247110862167124e7
7.371339130434783e8,1.1731138732740544e6,338.54266264854573,2.5413821205888692e7,2.4240707332614638e7
7.49624347826087e8,1.1794137199913338e6,337.7553869548072,2.541373377623155e7,2.4234320056240216e7
7.621147826086956e8,1.185677550898794e6,336.97127931076426,2.5413647667646054e7,2.422797011674726e7
7.746052173913044e8,1.1918843561206684e6,336.19317120845056,2.541356305864868e7,2.422167870252801e7
7.87095652173913e8,1.1980134073692672e6,335.42380684946943,2.5413480116242383e7,2.4215466708873115e7
7.995860869565217e8,1.204044645379167e6,334.66580610911217,2.5413398997784413e7,2.4209354352405246e7
8.120765217391304e8,1.2099590821882635e6,333.92162825961253,2.5413319842115905e7,2.420336075992764e7
