"T_s","dp_Pa","T_K","p_inj_Pa","p_out_Pa"
0.0,2.980842320051614e6,353.15,2.617657289919377e7,2.3195730579142157e7
4.717241379310345e6,2.980842320051614e6,353.1500000007193,2.617657289919377e7,2.3195730579142157e7
9.43448275862069e6,3.05425234584802e6,353.1500000003917,2.624943670627996e7,2.319518436043194e7
1.4151724137931034e7,3.0838521132704094e6,353.1500000004496,2.6278435276382122e7,2.3194583163111713e7
1.886896551724138e7,3.09912961030351e6,353.14999999994615,2.629308232321871e7,2.31939527129152e7
2.3586206896551725e7,3.1093238706403e6,353.150000001118,2.6302621119182743e7,2.3193297248542443e7
2.8303448275862068e7,3.1172871624028385e6,353.1500000000906,2.630991201734054e7,2.3192624854937702e7
3.3020689655172415e7,3.123992025780242e6,353.1500000001783,2.631593319450682e7,2.319194116872658e7
3.773793103448276e7,3.129839167639699e6,353.1500000000736,2.632108865220149e7,2.319124948456179e7
4.24551724137931e7,3.1350365484478995e6,353.14999999922117,2.6325588257270176e7,2.3190551708822276e7
4.717241379310345e7,3.1397152917507626e6,353.14999999952266,2.6329564253711592e7,2.318984896196083e7
5.1889655172413796e7,3.1439687292506397e6,353.1499999992509,2.633311063246501e7,2.318914190321437e7
5.6606896551724136e7,3.1478676755654328e6,353.1499999997385,2.6336298591427214e7,2.318843091586178e7
6.132413793103448e7,3.151467523201097e6,353.150000000282,2.6339183753943875e7,2.318771623074278e7
6.604137931034483e7,3.154812548742555e6,353.1499999999486,2.634181055348801e7,2.3186998004745454e7
7.075862068965517e7,3.157938731521748e6,353.1499999997976,2.634421506133288e7,2.3186276329811133e7
7.547586206896552e7,3.1608754876564033e6,353.1500000001335,2.6346426749603443e7,2.318555126194704e7
8.019310344827586e7,3.1636470718960166e6,353.1500000001965,2.6348469911316514e7,2.3184822839420497e7
8.49103448275862e7,3.166273660173781e6,353.14999999989675,2.6350364750857644e7,2.3184091090683863e7
8.962758620689656e7,3.1687721738138758e6,353.1500000006959,2.6352128213801753e7,2.3183356039987877e7
9.43448275862069e7,3.1711569153156057e6,353.1500000004362,2.6353774624004234e7,2.3182617708688628e7
9.906206896551724e7,3.173440062070459e6,353.15000000036775,2.6355316178209238e7,2.318187611613878e7
1.0377931034482759e8,3.175632051589966e6,353.1500000002569,2.6356763333975285e7,2.318113128238532e7
1.0849655172413793e8,3.177741887712121e6,353.1499999996601,2.6358125114377752e7,2.318038322666563e7
