"T_s","dp_Pa","T_K","p_inj_Pa","p_out_Pa"
0.0,1.4978712499492846e7,353.15,3.139679370244023e7,1.6418081202947382e7
943448.275862069,1.4978712499492846e7,353.1500000001043,3.139679370244023e7,1.6418081202947382e7
1.886896551724138e6,1.5371834121373149e7,353.1500000000724,3.1787105102813393e7,1.6415270981440244e7
2.830344827586207e6,1.5515299356005924e7,353.1500000002161,3.1927520240040656e7,1.6412220884034732e7
3.773793103448276e6,1.5588757884676304e7,353.1500000000136,3.199780353667478e7,1.6409045651998475e7
4.717241379310345e6,1.5639226207727954e7,353.149999999929,3.2044991210793316e7,1.6405765003065363e7
5.660689655172414e6,1.5679433652640155e7,353.1499999998156,3.2081843868866995e7,1.640241021622684e7
6.604137931034483e6,1.5713507468903396e7,353.149999999909,3.211250939540864e7,1.6399001926505245e7
7.547586206896552e6,1.5743200591056691e7,353.1499999999774,3.2138754145080425e7,1.6395553554023733e7
8.49103448275862e6,1.5769520100631712e7,353.1500000000351,3.216159353311282e7,1.6392073432481108e7
9.43448275862069e6,1.5793143421401301e7,353.1499999999714,3.2181710258771278e7,1.6388566837369977e7
1.0377931034482758e7,1.5814566630303316e7,353.1500000001965,3.2199603795199156e7,1.638503716489584e7
1.1321379310344828e7,1.5834167663067866e7,353.14999999999344,3.221565434565148e7,1.6381486682583615e7
1.2264827586206896e7,1.5852240942335198e7,353.1500000000316,3.2230157823716756e7,1.6377916881381558e7
1.3208275862068966e7,1.5869019604633605e7,353.1500000001289,3.224334831007886e7,1.6374328705445254e7
1.4151724137931034e7,1.5884690484349225e7,353.15000000011906,3.2255413258136693e7,1.6370722773787469e7
1.5095172413793104e7,1.5899405043251123e7,353.15000000003175,3.226650454295167e7,1.6367099499700546e7
1.6038620689655172e7,1.5913287392621553e7,353.1500000002021,3.227674655936196e7,1.6363459166740408e7
1.698206896551724e7,1.5926440259913951e7,353.14999999996144,3.228624223856018e7,1.635980197864623e7
1.792551724137931e7,1.5938949474353094e7,353.14999999998315,3.2295077564062536e7,1.6356128089709442e7
1.886896551724138e7,1.595088736989621e7,353.14999999996047,3.230332499737028e7,1.635243762747407e7
1.981241379310345e7,1.5962315395610984e7,353.150000000086,3.2311046101002317e7,1.6348730705391333e7
2.0755862068965517e7,1.5973286137565378e7,353.1500000000466,3.231829356769743e7,1.634500743013205e7
2.1699310344827585e7,1.5983844901257077e7,353.1500000000395,3.2325112806745157e7,1.634126790548808e7
2.2642758620689657e7,1.599403096221217e7,353.14999999989226,3.2331543195842955e7,1.6337512233630786e7
