"T_s","dp_Pa","T_K","p_inj_Pa","p_out_Pa"
0.0,4.47159082619461e6,353.15,2.676518686958527e7,2.2293596043390658e7
1.5724137931034483e6,4.47159082619461e6,353.1500000001742,2.676518686958527e7,2.2293596043390658e7
3.1448275862068967e6,4.581731642445002e6,353.1499999999924,2.6874508336827457e7,2.2292776694382455e7
4.717241379310345e6,4.626054818328828e6,353.1499999999346,2.691792907242673e7,2.22918742540979e7
6.289655172413793e6,4.648910861250266e6,353.14999999984764,2.693983847981471e7,2.229092761856444e7
7.8620689655172415e6,4.6641691251082085e6,353.1499999998808,2.6954112575347975e7,2.2289943450239766e7
9.43448275862069e6,4.676098170430563e6,353.1499999999431,2.6965032216323197e7,2.2288934045892633e7
1.1006896551724138e7,4.6861486664388105e6,353.1500000002143,2.6974056557482988e7,2.2287907891044177e7
1.2579310344827587e7,4.694917056484107e6,353.150000000262,2.6981786958856568e7,2.228686990237246e7
1.4151724137931034e7,4.70271290238145e6,353.14999999988163,2.698853580497507e7,2.228582290259362e7
1.5724137931034483e7,4.709731687276851e6,353.1500000005055,2.6994500225401245e7,2.2284768538124394e7
1.7296551724137932e7,4.716112800164569e6,353.1500000006325,2.6999820568454117e7,2.2283707768289547e7
1.886896551724138e7,4.721962157926589e6,353.14999999996064,2.7004603302314237e7,2.2282641144387648e7
2.0441379310344826e7,4.7273626788214035e6,353.15000000012066,2.700893167429092e7,2.2281568995469518e7
2.2013793103448275e7,4.7323807600032315e6,353.15000000023576,2.701287230012785e7,2.2280491540124618e7
2.3586206896551725e7,4.737070349923544e6,353.15000000046746,2.70164792582158e7,2.2279408908292256e7
2.5158620689655174e7,4.7414755897636525e6,353.1500000002685,2.7019796769726936e7,2.2278321179963283e7
2.673103448275862e7,4.745632895700213e6,353.1499999998637,2.7022861305784285e7,2.2277228410084073e7
2.8303448275862068e7,4.749572571358047e6,353.14999999986884,2.7025703212721314e7,2.2276130641363267e7
2.9875862068965517e7,4.753320037983544e6,353.15000000042505,2.7028347947702676e7,2.2275027909719132e7
3.1448275862068966e7,4.756896783640321e6,353.150000000302,2.703081703136252e7,2.2273920247722197e7
3.3020689655172415e7,4.7603211020535715e6,353.1499999998517,2.7033128787777428e7,2.2272807685723856e7
3.4593103448275864e7,4.763608671815336e6,353.14999999964385,2.703529892528795e7,2.2271690253472615e7
3.616551724137931e7,4.76677301457867e6,353.14999999966915,2.7037340995211694e7,2.2270567980633024e7
3.773793103448276e7,4.769825860495683e6,353.1499999997837,2.7039266757125672e7,2.226944089662999e7
3.9310344827586204e7,4.772777441447597e6,353.14999999976504,2.7041086472010758e7,2.226830903056316e7
4.088275862068965e7,4.775636728642296e6,353.1499999996009,2.704280913945224e7,2.2267172410809945e7
4.24551724137931e7,4.778411625669897e6,353.15000000006415,2.7044442690814216e7,2.226603106514432e7
4.402758620689655e7,4.781109127346486e6,353.14999999990334,2.7045994147600614e7,2.2264885020254128e7
4.56e7,4.783735450620156e6,353.1500000002486,2.7047469752351835e7,2.226373430173168e7
5.016e7,4.790779004824046e6,353.15000000013964,2.7051135789394934e7,2.2260356784570888e7
6.2650434782608695e7,4.807426548238531e6,353.14999999969325,2.7058474925218962e7,2.225104837698043e7
7.514086956521739e7,4.822743220031843e6,353.14999999892945,2.706423974381699e7,2.2241496523785148e7
8.76313043478261e7,4.837128018409774e6,353.1499999880912,2.706875920595083e7,2.2231631187541056e7
1.0012173913043478e8,4.850857757717412e6,353.14999992816007,2.7072327486054197e7,2.2221469728336785e7
1.1261217391304348e8,4.864131952612933e6,353.14999966275906,2.7075154626482997e7,2.2211022673870064e7
1.2510260869565217e8,4.87709710300108e6,353.14999868003815,2.707739446653702e7,2.220029736353594e7
1.3759304347826087e8,4.889862823377591e6,353.1499955335949,2.707916244336281e7,2.218929961998522e7
1.5008347826086956e8,4.902512524866279e6,353.14998658994745,2.708054712038642e7,2.2178034595520142e7
1.6257391304347825e8,4.9151106420962475e6,353.149963593499,2.708161780765421e7,2.2166507165557962e7
1.7506434782608697e8,4.927707566426281e6,353.14990932273594,2.7082429660363097e7,2.2154722093936816e7
1.8755478260869566e8,4.940343210224401e6,353.1497904590856,2.70830272563148e7,2.2142684046090398e7
2.0004521739130434e8,4.953049588312596e6,353.14954670758755,2.7083447075002883e7,2.2130397486690287e7
