"T_s","dp_Pa","T_K","p_inj_Pa","p_out_Pa"
0.0,1.0620017317287799e7,353.15,2.955964766802209e7,1.893963035073429e7
1.0241379310344828e6,1.0620017317287799e7,353.14999999990465,2.955964766802209e7,1.893963035073429e7
2.0482758620689656e6,1.0895132238162156e7,353.1499999999779,2.9833086496270463e7,1.8937954258108307e7
3.072413793103448e6,1.1010715380272198e7,353.1500000000826,2.994675482285295e7,1.8936039442580752e7
4.096551724137931e6,1.1072372179429736e7,353.1500000001292,3.000628074564933e7,1.8933908566219594e7
5.120689655172414e6,1.1113811327103037e7,353.1500000000408,3.0045441186995354e7,1.8931629859892316e7
6.144827586206896e6,1.1145932223466206e7,353.1500000000887,3.007520121614856e7,1.8929268992682353e7
7.168965517241379e6,1.1172688990372568e7,353.15000000010485,3.009955297381675e7,1.892686398344418e7
8.193103448275862e6,1.1195823112653282e7,353.1499999999945,3.0120256945825443e7,1.892443383317216e7
9.217241379310345e6,1.1216265013799794e7,353.15000000004096,3.0138252391442835e7,1.892198737764304e7
1.0241379310344828e7,1.1234596517834384e7,353.15000000006955,3.0154125271700487e7,1.8919528753866103e7
1.126551724137931e7,1.1251221174575686e7,353.1499999999877,3.0168281068590097e7,1.891705989401441e7
1.2289655172413792e7,1.1266436737034202e7,353.15000000012594,3.0181018381203838e7,1.8914581644169636e7
1.3313793103448275e7,1.1280471216500849e7,353.14999999989686,3.019256551827584e7,1.891209430177499e7
1.4337931034482758e7,1.1293503497511543e7,353.1499999998822,3.0203101386165805e7,1.890959788865426e7
1.5362068965517242e7,1.130567596808777e7,353.1499999999062,3.0212768370635115e7,1.8907092402547345e7
1.6386206896551725e7,1.1317104137702126e7,353.1499999999482,3.0221681879382472e7,1.8904577741680346e7
1.7410344827586208e7,1.1327882684689261e7,353.1499999999464,3.0229936470004324e7,1.8902053785315063e7
1.843448275862069e7,1.1338090056954361e7,353.15000000004864,3.0237610478805546e7,1.8899520421851184e7
1.9458620689655174e7,1.1347791900804535e7,353.149999999892,3.024476945688218e7,1.8896977556077644e7
2.0482758620689657e7,1.1357043646505624e7,353.1500000000393,3.025146875880809e7,1.8894425112302467e7
2.150689655172414e7,1.1365892484741326e7,353.1500000000565,3.0257755518224686e7,1.889186303348336e7
2.253103448275862e7,1.1374378893867977e7,353.1500000000968,3.026367017481605e7,1.8889291280948073e7
2.3555172413793102e7,1.1382537833926275e7,353.15000000004585,3.0269247665857445e7,1.888670983193117e7
2.4579310344827585e7,1.1390399689153746e7,353.1499999999452,3.0274518367091335e7,1.888411867793759e7
2.5603448275862068e7,1.1397991019763708e7,353.1500000000551,3.02795088417917e7,1.8881517822027992e7
2.662758620689655e7,1.1405335166660883e7,353.1499999999635,3.0284242443258382e7,1.88789072765975e7
2.7651724137931034e7,1.1412452742410973e7,353.1499999999751,3.028873980364253e7,1.8876287061231557e7
2.8675862068965517e7,1.141936203265626e7,353.1500000000336,3.0293019233659733e7,1.8873657201003473e7
