"T_s","dp_Pa","T_K","p_inj_Pa","p_out_Pa"
0.0,980063.7735269032,353.15,2.5445657672685772e7,2.446559389915887e7
931034.4827586206,980063.7735269032,353.1500000001202,2.5445657672685772e7,2.446559389915887e7
1.8620689655172413e6,1.0060031963127591e6,353.1500000009958,2.5471459103051063e7,2.4465455906738304e7
2.7931034482758623e6,1.0174712278578132e6,353.1500000000751,2.5482759134108778e7,2.4465287906250965e7
3.7241379310344825e6,1.0238213289125934e6,353.149999999754,2.548891529985357e7,2.4465093970940977e7
4.655172413793104e6,1.0280937367198691e6,353.1500000002737,2.5492978529961247e7,2.4464884793241378e7
5.5862068965517245e6,1.0313561690355912e6,353.15000000009,2.549602399677632e7,2.446466782774073e7
6.517241379310345e6,1.0340363143895641e6,353.1499999991886,2.549848326379075e7,2.4464446949401185e7
7.448275862068965e6,1.036332682425756e6,353.1499999994373,2.550055662924825e7,2.4464223946822494e7
8.379310344827586e6,1.0383516085221618e6,353.14999999961844,2.5502351232531462e7,2.44639996240093e7
9.310344827586208e6,1.0401575477186441e6,353.14999999903876,2.550393188931178e7,2.4463774341593135e7
1.0241379310344828e7,1.0417934840619601e6,353.14999999914374,2.5505341744106386e7,2.4463548260044426e7
1.1172413793103449e7,1.0432901057932377e6,353.1499999992789,2.5506611551396824e7,2.4463321445603587e7
1.210344827586207e7,1.0446703760195598e6,353.1500000000842,2.5507764294415716e7,2.4463093918396156e7
1.303448275862069e7,1.0459520465615839e6,353.15000000020837,2.5508817722315148e7,2.4462865675753564e7
1.396551724137931e7,1.0471491681043878e6,353.15000000065163,2.5509785872262523e7,2.4462636704158135e7
1.489655172413793e7,1.0482730274694078e6,353.14999999872214,2.5510680021604024e7,2.4462406994134616e7
1.5827586206896551e7,1.0493328712203838e6,353.14999999883406,2.5511509401927378e7,2.4462176530706994e7
1.6758620689655172e7,1.050336352271963e6,353.14999999931433,2.5512281651990004e7,2.446194529971804e7
1.7689655172413792e7,1.051289873210974e6,353.15000000031085,2.5513003161565214e7,2.446171328835424e7
1.8620689655172415e7,1.0521988419066854e6,353.1500000004687,2.5513679327704377e7,2.4461480485797692e7
1.9551724137931034e7,1.0530678654857017e6,353.1499999999358,2.5514314748523705e7,2.4461246883038003e7
2.0482758620689657e7,1.0539008995783292e6,353.14999999895286,2.5514913372336496e7,2.4461012472758166e7
2.1413793103448275e7,1.0547013641597405e6,353.14999999854103,2.5515478613513365e7,2.4460777249353625e7
2.2344827586206898e7,1.055472235489782e6,353.14999999832753,2.5516013443808064e7,2.4460541208318282e7
2.3275862068965517e7,1.0562161184944138e6,353.14999999862374,2.5516520465252943e7,2.446030434675853e7
2.420689655172414e7,1.0569353056339696e6,353.1499999997735,2.5517001968227725e7,2.4460066662593756e7
2.513793103448276e7,1.0576318241183609e6,353.14999999943007,2.5517459979116023e7,2.445982815499766e7
2.606896551724138e7,1.058307475083217e6,353.14999999928517,2.5517896298496246e7,2.445958882341303e7
2.7e7,1.0589638652211837e6,353.1499999999062,2.5518312533509642e7,2.445934866828846e7
2.97e7,1.0607115505820513e6,353.15000000013583,2.5519355028308664e7,2.4458643477726612e7
3.709565217391305e7,1.0647705629900433e6,353.1499990270987,2.5521483068626992e7,2.445671250563695e7
4.4491304347826086e7,1.0684488517374694e6,353.1499888239455,2.5523189966754667e7,2.4454741115017198e7
5.188695652173913e7,1.0718521230223663e6,353.149931748449,2.552456110664442e7,2.4452708983622056e7
5.928260869565217e7,1.075055229766082e6,353.14970614043796,2.552567438752653e7,2.445061915776045e7
6.667826086956522e7,1.0781134325147383e6,353.1490011713762,2.5526585448106505e7,2.4448472015591767e7
7.407391304347827e7,1.0810693724433258e6,353.1471515732146,2.552733494240505e7,2.4446265569961723e7
8.14695652173913e7,1.0839580774070695e6,353.142921565714,2.5527953239462074e7,2.4443995162055004e7
8.886521739130434e7,1.0868105269760452e6,353.13427147632825,2.552846346794418e7,2.4441652940968134e7
9.626086956521739e7,1.089656143437136e6,353.11816107189907,2.552888353463238e7,2.4439227391195245e7
1.0365652173913044e8,1.092524342553012e6,353.09045017097566,2.552922749296716e7,2.4436703150414146e7
1.1105217391304348e8,1.0954452529036887e6,353.04594534769876,2.5529506504008967e7,2.443406125110528e7
1.1844782608695652e8,1.0984496959036551e6,352.97861241865,2.5529729523472596e7,2.443127982756894e7
1.2584347826086956e8,1.1015686136549078e6,352.881937392707,2.552990381463784e7,2.4428335200982932e7
1.3323913043478261e8,1.104832174297832e6,352.749384474669,2.553003534510703e7,2.44252031708092e7
1.4063478260869566e8,1.1082687757326923e6,352.5748794969619,2.553012909708013e7,2.4421860321347438e7
1.480304347826087e8,1.1119041212657616e6,352.35324505766124,2.5530189302604347e7,2.4418285181338586e7
1.5542608695652175e8,1.115760531004019e6,352.08052875240566,2.553021964149091e7,2.441445911048689e7
1.6282173913043478e8,1.1198564479264133e6,351.7541917748464,2.553022336519476e7,2.4410366917268347e7
1.702173913043478e8,1.1242062447065264e6,351.3731536114101,2.5530203399432667e7,2.440599715472614e7
1.7761304347826087e8,1.1288201853665225e6,350.93771320449554,2.5530162436052028e7,2.4401342250685506e7
1.850086956521739e8,1.1337045039741062e6,350.4493808653949,2.553010291411961e7,2.4396398410145503e7
1.9240434782608697e8,1.1388616160258725e6,349.91066184295676,2.5530027134598758e7,2.4391165518572886e7
1.998e8,1.1442902632735632e6,349.32482730408975,2.5529937194547176e7,2.4385646931273613e7
2.0719565217391303e8,1.149985691558253e6,348.6957008642567,2.5529835058566436e7,2.4379849367008183e7
2.145913043478261e8,1.1559397412908003e6,348.02747736647814,2.5529722545699324e7,2.4373782804408524e7
2.2198695652173913e8,1.1621408397974484e6,347.3245798684586,2.552960129243323e7,2.436746045263578e7
2.293826086956522e8,1.1685740234340988e6,346.59155491146834,2.5529472855172414e7,2.4360898831738316e7
2.3677826086956522e8,1.175220864954792e6,345.83299815777855,2.5529338622768387e7,2.4354117757813595e7
2.4417391304347825e8,1.182059417875521e6,345.05350328751103,2.5529199868076075e7,2.4347140450200554e7
2.515695652173913e8,1.1890642632892914e6,344.25762482474505,2.5529057778200444e7,2.4339993514911152e7
2.5896521739130434e8,1.19620664351305e6,343.44984685373623,2.5528913402323116e7,2.4332706758810066e7
2.663608695652174e8,1.2034547140821368e6,342.6345529863154,2.5528767705171272e7,2.4325312991089135e7
2.7375652173913044e8,1.210774039316047e6,341.8159934025126,2.5528621569343016e7,2.431784753002697e7
2.811521739130435e8,1.2181282629043013e6,340.9982472735401,2.5528475767881233e7,2.4310347504976932e7
2.885478260869565e8,1.225479931979075e6,340.18518191931093,2.5528330992654808e7,2.4302851060675733e7
2.9594347826086956e8,1.2327914762413353e6,339.3804095337502,2.5528187859769605e7,2.429539638352827e7
3.033391304347826e8,1.2400263005248718e6,338.5872462255271,2.5528046900030904e7,2.428802059950603e7
3.107347826086956e8,1.2471498495443314e6,337.8086723138493,2.5527908553434793e7,2.428075870389046e7
3.181304347826087e8,1.2541305645697452e6,337.0473013323683,2.552777319177766e7,2.4273642627207916e7
3.2552608695652175e8,1.260940710694272e6,336.30535790162793,2.5527641115114864e7,2.4266700404420592e7
3.329217391304348e8,1.2675569884475954e6,335.5846666470254,2.5527512552117452e7,2.4259955563669857e7
3.403173913043478e8,1.2739608654943854e6,334.8866517068912,2.552738766505639e7,2.4253426799562003e7
3.477130434782609e8,1.2801386688257828e6,334.21235337286714,2.5527266556304246e7,2.4247127887478463e7
3.5510869565217394e8,1.2860814201361649e6,333.56244722228917,2.552714927572312e7,2.4241067855586953e7
3.6250434782608694e8,1.2917844617908746e6,332.93727692319936,2.5527035832711823e7,2.423525137092095e7
3.699e8,1.297246962783087e6,332.33689301298375,2.5526926198204387e7,2.42296792354213e7
3.7729565217391306e8,1.3024713264371753e6,331.76109491708837,2.552682031020063e7,2.4224348983763456e7
3.8469130434782606e8,1.307462448102828e6,331.20945309264124,2.5526718081218705e7,2.4219255633115876e7
3.920869565217391e8,1.3122271019360684e6,330.6814283759794,2.552661940738175e7,2.4214392305445682e7
3.994826086956522e8,1.3167740547511242e6,330.17631233354723,2.5526524169811018e7,2.4209750115059894e7
4.068782608695652e8,1.3211128092756495e6,329.6933090191728,2.5526432240721233e7,2.4205319431445584e7
4.1427391304347825e8,1.3252533139544167e6,329.23156536169574,2.552634348720334e7,2.4201090173248924e7
4.216695652173913e8,1.329205720238559e6,328.79019378085866,2.552625777423027e7,2.4197052053991713e7
4.290652173913044e8,1.3329801322193407e6,328.3682924054742,2.552617496687557e7,2.419319483465623e7
4.364608695652174e8,1.3365864202618934e6,327.964960293165,2.5526094932441596e7,2.4189508512179703e7
4.4385652173913044e8,1.340034092973914e6,327.57931230642134,2.552601754143894e7,2.4185983448465027e7
4.512521739130435e8,1.3433322181184143e6,327.2104856629706,2.5525942668933306e7,2.418261045081489e7
4.586478260869565e8,1.3464893735678308e6,326.85764574872405,2.552587019477836e7,2.417938082121053e7
4.6604347826086956e8,1.3495136263343059e6,326.5199909864521,2.5525800004225187e7,2.417628637789088e7
4.734391304347826e8,1.352412531921666e6,326.196755047773,2.552573198806539e7,2.4173319456143726e7
4.808347826086956e8,1.3551931484498717e6,325.8872077720859,2.55256660424626e7,2.4170472894012727e7
4.882304347826087e8,1.3578620576874577e6,325.59065518967304,2.552560206942804e7,2.4167740011740584e7
4.9562608695652175e8,1.360425392144855e6,325.30643890330094,2.552553997631987e7,2.4165114584175017e7
5.030217391304348e8,1.3628888654679842e6,325.0339350212808,2.5525479675529767e7,2.4162590810061783e7
5.104173913043478e8,1.3652578027164564e6,324.7725527904881,2.5525421084415473e7,2.4160163281699017e7
5.178130434782609e8,1.3675371705256216e6,324.5217330948391,2.5525364125029627e7,2.4157826954504006e7
5.2520869565217394e8,1.369731605938077e6,324.28094686342604,2.552530872386423e7,2.4155577117926154e7
5.3260434782608694e8,1.3718454434689395e6,324.04969347388544,2.5525254811466914e7,2.4153409367997974e7
5.4e8,1.3738827398853637e6,323.82749916401383,2.5525202322418753e7,2.415131958253339e7
