"T_s","dp_Pa","T_K","p_inj_Pa","p_out_Pa"
0.0,2.995742499839179e6,353.15,2.627935874052998e7,2.32836162406908e7
943448.275862069,2.995742499839179e6,353.1500000001971,2.627935874052998e7,2.32836162406908e7
1.886896551724138e6,3.0743668242748603e6,353.1499999997453,2.635742102056721e7,2.328305419629235e7
2.830344827586207e6,3.1030598711921424e6,353.1499999996339,2.6385504047994487e7,2.3282444176802345e7
3.773793103448276e6,3.1177515769518837e6,353.150000000027,2.6399560707324978e7,2.3281809130373094e7
4.717241379310345e6,3.1278452415974997e6,353.1500000006555,2.6408998242098525e7,2.3281153000501025e7
5.660689655172414e6,3.1358867304943167e6,353.14999999969496,2.641636877377116e7,2.3280482043276843e7
6.604137931034483e6,3.142701493745111e6,353.15000000007797,2.6422501879125215e7,2.3279800385380104e7
7.547586206896552e6,3.14864011821856e6,353.1499999995873,2.642775082903167e7,2.327911071081311e7
8.49103448275862e6,3.1539040200833715e6,353.1499999997767,2.6432318706676535e7,2.3278414686593164e7
9.43448275862069e6,3.158628684280347e6,353.1499999993036,2.6436342051767502e7,2.3277713367487155e7
1.0377931034482758e7,3.162913326026708e6,353.14999999904774,2.6439920759095322e7,2.3277007433068614e7
1.1321379310344828e7,3.166833532612905e6,353.1499999995175,2.6443130869119532e7,2.3276297336506628e7
1.2264827586206896e7,3.1704481884457953e6,353.1499999998871,2.6446031564752914e7,2.327558337630712e7
1.3208275862068966e7,3.173803920906596e6,353.14999999993114,2.6448669662035804e7,2.327486574112921e7
1.4151724137931034e7,3.1769380969221517e6,353.15000000005074,2.645108265159869e7,2.3274144554676536e7
1.5095172413793104e7,3.1798810086505823e6,353.1499999996107,2.6453300908581633e7,2.327341989993105e7
1.6038620689655172e7,3.182657478446033e6,353.1499999995257,2.6455349311925225e7,2.3272691833479192e7
1.698206896551724e7,3.1852880520705655e6,353.1499999994987,2.6457248447656274e7,2.327196039558571e7
1.792551724137931e7,3.1877898948319107e6,353.14999999926647,2.6459015512822125e7,2.3271225617990214e7
1.886896551724138e7,3.190177473970711e6,353.1500000001775,2.6460664999450125e7,2.3270487525479414e7
